Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
8130	-476.4285	-493.2959	16.86748	5.991014e-05	0.0032144	2.37946e-05	0.00127667	9.60257e-05	0.00515213	0.397172	1.60283	1.034231	0.497789	2.00888	5.99101e-05	0.0032144	0.01017057	0.0101706	0.0101706	0.104607	0.0860778	0.426537	0.382778	0.4327826	0.04608486	0.23266	0.0247748	0.632906	0.067395	0.53759	1.46241	0.7418533	0.606305	1.64934	0.432783	0.0460849	0.00955984	0.0261753
8131	-478.7783	-493.3721	14.59379	0.0004265109	0.007601063	0.000323455	0.00576446	0.000529566	0.00943767	0.758375	1.24162	0.3654597	0.781532	1.27954	0.000426511	0.00760106	0.01147487	0.0114749	0.0114749	0.106671	0.0877762	0.434953	0.3706	0.3657376	0.08751701	0.196617	0.0470483	0.534858	0.127986	0.53759	1.46241	0.7418533	0.606305	1.64934	0.365738	0.087517	0.0123602	0.0247571
8132	-469.7172	-493.0553	23.33809	3.027951e-05	1.205309e-05	2.12784e-05	8.47011e-06	3.92806e-05	1.56361e-05	0.702733	1.29727	0.454445	0.736005	1.35869	3.02795e-05	1.20531e-05	0.01424635	0.0142463	0.0142463	0.106671	0.0877762	0.434953	0.3706	0.3483094	0.06397119	0.147045	0.0270066	0.549574	0.100936	0.422168	1.57783	0.9773343	0.517264	1.93325	0.348309	0.0639712	0.0136186	0.0243819
8133	-470.5928	-492.7245	22.1317	4.864742e-06	0.0003030607	3.41862e-06	0.000212971	6.31087e-06	0.000393151	0.702733	1.29727	0.454445	0.736005	1.35869	4.86474e-06	0.000303061	0.01109585	0.0110958	0.0110958	0.106671	0.0877762	0.434953	0.3706	0.4152211	0.04217703	0.150814	0.0153193	0.679628	0.0690348	0.363214	1.63679	1.116028	0.47107	2.12283	0.415221	0.042177	0.0124739	0.0243819
8134	-473.8095	-491.1435	17.334	0.0001981276	0.001039733	0.000159359	0.000836284	0.000236896	0.00124318	0.804325	1.19567	0.2938977	0.82018	1.21924	0.000198128	0.00103973	0.01413541	0.0141354	0.0141354	0.106671	0.0877762	0.434953	0.3706	0.4175554	0.07613327	0.202859	0.0369874	0.632252	0.115279	0.485825	1.51418	0.8426947	0.566437	1.76542	0.417555	0.0761333	0.0124739	0.0213526
8135	-474.9745	-492.9364	17.96196	8.518403e-05	0.0008220211	7.43656e-05	0.000717624	9.60025e-05	0.000926418	0.872999	1.127	0.1893139	0.880126	1.1362	8.5184e-05	0.000822021	0.008682543	0.00868254	0.00868254	0.106671	0.0877762	0.434953	0.3706	0.46528	0.07613327	0.226045	0.0369874	0.704515	0.115279	0.485825	1.51418	0.8426947	0.566437	1.76542	0.46528	0.0761333	0.0301994	0.0211714
8136	-470.1595	-494.3085	24.14894	3.033243e-06	2.310705e-05	2.64802e-06	2.01724e-05	3.41847e-06	2.60417e-05	0.872999	1.127	0.1893139	0.880126	1.1362	3.03324e-06	2.3107e-05	0.008809159	0.00880916	0.00880916	0.107657	0.0885878	0.429728	0.374027	0.4505491	0.04520425	0.18048	0.0181078	0.720619	0.0723007	0.400577	1.59942	1.026325	0.500451	1.9982	0.450549	0.0452042	0.0596244	0.0139197
8137	-471.7332	-493.5839	21.85072	3.645657e-05	8.836111e-05	3.01472e-05	7.30689e-05	4.27659e-05	0.000103653	0.826935	1.17306	0.259195	0.839604	1.19104	3.64566e-05	8.83611e-05	0.005652628	0.00565263	0.00565263	0.107049	0.0880874	0.427301	0.377563	0.4294823	0.04520425	0.154207	0.0162308	0.704757	0.0741777	0.359054	1.64095	1.126448	0.467771	2.1378	0.429482	0.0452042	0.0255515	0.0100378
8138	-466.0833	-491.4733	25.38996	3.48235e-06	7.203217e-05	3.26663e-06	6.75701e-05	3.69807e-06	7.64942e-05	0.938055	1.06195	0.09195798	0.93986	1.06399	3.48235e-06	7.20322e-05	0.01239043	0.0123904	0.0123904	0.107049	0.0880874	0.427301	0.377563	0.4404028	0.02694071	0.193628	0.0118448	0.687178	0.0420367	0.43966	1.56034	0.9389742	0.530822	1.88387	0.440403	0.0269407	0.0196336	0.0117665
8139	-467.483	-492.7253	25.24228	5.02926e-05	4.643707e-06	4.88259e-05	4.50828e-06	5.17593e-05	4.77913e-06	0.970837	1.02916	0.04324878	0.971251	1.0296	5.02926e-05	4.64371e-06	0.03484533	0.0348453	0.0348453	0.107049	0.0880874	0.427301	0.377563	0.3980969	0.02403384	0.190714	0.0115137	0.60548	0.0365539	0.479064	1.52094	0.8563865	0.56123	1.7818	0.398097	0.0240338	0.0090773	0.0151375
8140	-464.8007	-491.5614	26.76078	1.562515e-05	4.11285e-06	1.53902e-05	4.051e-06	1.58601e-05	4.1747e-06	0.984961	1.01504	0.02229843	0.985072	1.01515	1.56252e-05	4.11285e-06	0.01078615	0.0107862	0.0107862	0.107049	0.0880874	0.427301	0.377563	0.4213555	0.03017228	0.189897	0.0135981	0.652814	0.0467465	0.450681	1.54932	0.9153677	0.539342	1.85411	0.421356	0.0301723	0.0106703	0.0242075
8141	-465.1732	-493.2783	28.10508	6.824742e-06	4.11285e-06	6.68276e-06	4.02729e-06	6.96672e-06	4.19841e-06	0.979196	1.0208	0.03084854	0.979408	1.02102	6.82474e-06	4.11285e-06	0.006655133	0.00665513	0.00665513	0.107049	0.0880874	0.427301	0.377563	0.4160245	0.03890954	0.187494	0.0175358	0.644555	0.0602833	0.450681	1.54932	0.9153677	0.539342	1.85411	0.416025	0.0389095	0.00695403	0.0141323
8142	-465.4352	-494.9016	29.46648	6.824742e-06	2.205748e-06	6.78792e-06	2.19385e-06	6.86156e-06	2.21765e-06	0.994605	1.0054	0.007999266	0.994619	1.00541	6.82474e-06	2.20575e-06	0.007917011	0.00791701	0.00791701	0.107049	0.0880874	0.427301	0.377563	0.316277	0.01959998	0.142089	0.00880539	0.490465	0.0303946	0.449255	1.55075	0.9183984	0.53824	1.85791	0.316277	0.0196	0.0116164	0.0141323
8143	-464.0243	-493.0176	28.9933	1.214647e-05	1.259173e-06	1.21095e-05	1.25534e-06	1.21835e-05	1.26301e-06	0.996955	1.00305	0.00451476	0.996959	1.00305	1.21465e-05	1.25917e-06	0.008962782	0.00896278	0.00896278	0.107049	0.0880874	0.427301	0.377563	0.3868389	0.01959998	0.204562	0.0103646	0.569116	0.0288354	0.528804	1.4712	0.7585083	0.599532	1.66797	0.386839	0.0196	0.0171673	0.0199322
8144	-466.8277	-494.8729	28.04519	1.214647e-05	5.066366e-06	1.20774e-05	5.03755e-06	1.22155e-05	5.09518e-06	0.994312	1.00569	0.008432455	0.994329	1.0057	1.21465e-05	5.06637e-06	0.003883781	0.00388378	0.00388378	0.107049	0.0880874	0.427301	0.377563	0.424535	0.01702193	0.217308	0.00871308	0.631762	0.0253308	0.511874	1.48813	0.7911127	0.586491	1.70506	0.424535	0.0170219	0.0116107	0.0199322
8145	-467.8547	-496.9438	29.08914	2.468826e-05	1.133124e-06	2.43914e-05	1.1195e-06	2.49852e-05	1.14675e-06	0.987974	1.01203	0.01783028	0.988046	1.0121	2.46883e-05	1.13312e-06	0.002497505	0.0024975	0.0024975	0.107049	0.0880874	0.427301	0.377563	0.4696061	0.01104219	0.240379	0.00565221	0.698833	0.0164322	0.511874	1.48813	0.7911127	0.586491	1.70506	0.469606	0.0110422	0.0106656	0.0236627
8146	-466.6936	-496.2617	29.56812	9.626177e-06	1.133124e-06	9.44259e-06	1.11151e-06	9.80976e-06	1.15473e-06	0.980929	1.01907	0.02827881	0.981107	1.01926	9.62618e-06	1.13312e-06	0.001508376	0.00150838	0.00150838	0.107049	0.0880874	0.427301	0.377563	0.450103	0.01547804	0.228394	0.00785398	0.671812	0.0231021	0.507427	1.49257	0.7997925	0.583068	1.71507	0.450103	0.015478	0.0147889	0.0236627
8147	-461.8096	-493.1347	31.32504	1.676542e-06	1.133124e-06	1.64457e-06	1.11151e-06	1.70852e-06	1.15473e-06	0.980929	1.01907	0.02827881	0.981107	1.01926	1.67654e-06	1.13312e-06	0.001508376	0.00150838	0.00150838	0.107049	0.0880874	0.427301	0.377563	0.4459965	0.01547804	0.226311	0.00785398	0.665682	0.0231021	0.507427	1.49257	0.7997925	0.583068	1.71507	0.445997	0.015478	0.0147889	0.0236627
8148	-464.0926	-494.4403	30.34772	1.676542e-06	1.133124e-06	1.62241e-06	1.09654e-06	1.73067e-06	1.16971e-06	0.967714	1.03229	0.04788412	0.968219	1.03282	1.67654e-06	1.13312e-06	0.001765176	0.00176518	0.00176518	0.123705	0.101793	0.338192	0.43631	0.4459965	0.03562633	0.213291	0.0170378	0.678702	0.0542149	0.478236	1.52176	0.8580726	0.560592	1.78383	0.445997	0.0356263	0.0147889	0.0236627
8149	-466.3295	-494.8946	28.56515	3.818484e-06	1.367811e-05	3.71446e-06	1.33055e-05	3.92251e-06	1.40507e-05	0.972758	1.02724	0.04039866	0.973119	1.02762	3.81848e-06	1.36781e-05	0.004604658	0.00460466	0.00460466	0.150329	0.104571	0.347419	0.397681	0.3408179	0.01777571	0.201803	0.0105252	0.479833	0.0250262	0.592112	1.40789	0.6420774	0.648512	1.54199	0.340818	0.0177757	0.0147889	0.0164894
8150	-467.0562	-493.8138	26.75765	7.557299e-06	5.197907e-06	7.35142e-06	5.05631e-06	7.76317e-06	5.33951e-06	0.972758	1.02724	0.04039866	0.973119	1.02762	7.5573e-06	5.19791e-06	0.008350251	0.00835025	0.00835025	0.150329	0.104571	0.347419	0.397681	0.3408179	0.02999626	0.201432	0.0177285	0.480204	0.042264	0.591025	1.40897	0.6440118	0.647667	1.544	0.340818	0.0299963	0.0266717	0.0372082
8151	-466.8245	-492.3417	25.51719	2.103079e-06	4.844696e-05	2.04579e-06	4.71272e-05	2.16037e-06	4.97667e-05	0.972758	1.02724	0.04039866	0.973119	1.02762	2.10308e-06	4.8447e-05	0.01302043	0.0130204	0.0130204	0.150329	0.104571	0.347419	0.397681	0.3983036	0.02999626	0.215392	0.0162212	0.581216	0.0437714	0.540773	1.45923	0.7358625	0.60876	1.64268	0.398304	0.0299963	0.033024	0.0256081
8152	-468.5349	-492.6322	24.09725	6.356062e-05	1.834374e-06	5.93136e-05	1.7118e-06	6.78077e-05	1.95695e-06	0.933181	1.06682	0.09921362	0.935271	1.06921	6.35606e-05	1.83437e-06	0.01312418	0.0131242	0.0131242	0.150329	0.104571	0.347419	0.397681	0.3865966	0.04535754	0.160827	0.0188691	0.612366	0.071846	0.416008	1.58399	0.9911196	0.512477	1.95131	0.386597	0.0453575	0.0414487	0.0255932
8153	-470.499	-492.3835	21.88443	0.0005938209	1.864644e-06	0.000520772	1.63526e-06	0.00066687	2.09402e-06	0.876985	1.12301	0.1833105	0.883697	1.13161	0.000593821	1.86464e-06	0.008202807	0.00820281	0.00820281	0.150329	0.104571	0.347419	0.397681	0.4156169	0.06005335	0.185362	0.0267833	0.645872	0.0933234	0.445992	1.55401	0.9253592	0.535719	1.86665	0.415617	0.0600533	0.0380111	0.0241477
8154	-471.7798	-493.1849	21.40515	0.0007368886	4.680426e-06	0.000632528	4.01757e-06	0.000841249	5.34328e-06	0.858377	1.14162	0.2113912	0.867117	1.15325	0.000736889	4.68043e-06	0.01699112	0.0169911	0.0169911	0.150329	0.104571	0.347419	0.397681	0.3375368	0.03306864	0.179343	0.0175703	0.49573	0.048567	0.531329	1.46867	0.7537042	0.601478	1.66257	0.337537	0.0330686	0.039543	0.0229326
8155	-474.0755	-493.5011	19.42566	0.0003899626	1.466914e-05	0.000334735	1.25917e-05	0.00044519	1.67466e-05	0.858377	1.14162	0.2113912	0.867117	1.15325	0.000389963	1.46691e-05	0.02217597	0.022176	0.022176	0.15741	0.109496	0.363783	0.369311	0.3774608	0.03169529	0.200556	0.0168406	0.554366	0.04655	0.531329	1.46867	0.7537042	0.601478	1.66257	0.377461	0.0316953	0.0582183	0.0316659
8156	-470.8198	-492.3293	21.5095	0.0007671766	1.910121e-06	0.000641987	1.59842e-06	0.000892366	2.22182e-06	0.836818	1.16318	0.244116	0.848187	1.17898	0.000767177	1.91012e-06	0.01382147	0.0138215	0.0138215	0.15741	0.109496	0.363783	0.369311	0.4450138	0.03169529	0.217248	0.0154731	0.672779	0.0479175	0.488183	1.51182	0.8379501	0.568253	1.75978	0.445014	0.0316953	0.0413714	0.0316659
8157	-476.9502	-492.8802	15.93007	0.02691191	9.157938e-06	0.0205695	6.99966e-06	0.0332543	1.13162e-05	0.764327	1.23567	0.3561034	0.78648	1.27149	0.0269119	9.15794e-06	0.01362926	0.0136293	0.0136293	0.15741	0.109496	0.363783	0.369311	0.4450138	0.06813008	0.194253	0.0297395	0.695774	0.106521	0.43651	1.56349	0.9457991	0.528384	1.89256	0.445014	0.0681301	0.0374387	0.0198871
8158	-476.0442	-492.6265	16.5823	0.02691191	9.157938e-06	0.0225287	7.66636e-06	0.0312951	1.06495e-05	0.837128	1.16287	0.2436448	0.848457	1.17861	0.0269119	9.15794e-06	0.008048496	0.0080485	0.0080485	0.248015	0.0983525	0.324352	0.329281	0.4915061	0.06072953	0.196744	0.0243093	0.786268	0.0971497	0.400289	1.59971	1.026993	0.500226	1.9991	0.491506	0.0607295	0.0294779	0.0198871
8159	-482.862	-493.1129	10.25081	0.03535031	0.006186603	0.0296018	0.00518057	0.0410988	0.00719263	0.837386	1.16261	0.2432518	0.848682	1.1783	0.0353503	0.0061866	0.009531138	0.00953114	0.00953114	0.248015	0.0983525	0.324352	0.329281	0.4733399	0.08180313	0.235312	0.0406669	0.711368	0.122939	0.497131	1.50287	0.8200852	0.575142	1.7387	0.47334	0.0818031	0.019544	0.0198871
8160	-480.6462	-492.6125	11.96636	0.03535031	0.0003628195	0.0256132	0.000262882	0.0450874	0.000462757	0.724553	1.27545	0.4192034	0.753709	1.32677	0.0353503	0.000362819	0.00817286	0.00817286	0.00817286	0.248015	0.0983525	0.324352	0.329281	0.4733399	0.05507	0.210822	0.0245278	0.735858	0.0856122	0.445393	1.55461	0.926642	0.535256	1.86827	0.47334	0.05507	0.0257059	0.0391187
8161	-477.9264	-492.1009	14.17447	0.002119584	0.002409501	0.00188585	0.0021438	0.00235332	0.0026752	0.889727	1.11027	0.164159	0.895186	1.11709	0.00211958	0.0024095	0.0109929	0.0109929	0.0109929	0.248015	0.0983525	0.324352	0.329281	0.4425099	0.05023649	0.2153	0.0244422	0.66972	0.0760308	0.486543	1.51346	0.8412477	0.56699	1.7637	0.44251	0.0502365	0.0257059	0.0235664
8162	-475.467	-491.7928	16.32576	0.001647934	0.0004462605	0.00139545	0.000377887	0.00190042	0.000514634	0.846786	1.15321	0.2289587	0.856903	1.16699	0.00164793	0.000446261	0.009986312	0.00998631	0.00998631	0.248015	0.0983525	0.324352	0.329281	0.4425099	0.04194729	0.197187	0.0186922	0.687833	0.0652024	0.445611	1.55439	0.9261757	0.535424	1.86768	0.44251	0.0419473	0.0233057	0.0202907
8163	-475.1257	-492.0506	16.9249	0.001647934	0.0001468867	0.00139545	0.000124382	0.00190042	0.000169392	0.846786	1.15321	0.2289587	0.856903	1.16699	0.00164793	0.000146887	0.01932622	0.0193262	0.0193262	0.251444	0.0858862	0.328836	0.333834	0.4425099	0.05253103	0.211537	0.0251119	0.673482	0.0799501	0.47804	1.52196	0.8584711	0.560442	1.78431	0.44251	0.052531	0.0233057	0.0202907
8164	-479.2997	-492.3603	13.06063	0.01399453	0.0009086217	0.00908481	0.000589849	0.0189042	0.00122739	0.649169	1.35083	0.5432121	0.693232	1.44252	0.0139945	0.000908622	0.01377539	0.0137754	0.0137754	0.251444	0.0858862	0.328836	0.333834	0.4036344	0.0509666	0.182072	0.0229901	0.625196	0.0789431	0.451082	1.54892	0.9145147	0.539652	1.85305	0.403634	0.0509666	0.0233057	0.01179
8165	-484.1162	-492.9969	8.880714	0.02574953	0.006748883	0.00636222	0.00166752	0.0451368	0.0118302	0.247081	1.75292	1.452447	0.375439	2.66355	0.0257495	0.00674888	0.02404128	0.0240413	0.0240413	0.251444	0.0858862	0.328836	0.333834	0.3803026	0.05893599	0.209021	0.0323922	0.551584	0.0854797	0.549617	1.45038	0.7193294	0.615586	1.62447	0.380303	0.058936	0.0191591	0.01179
8166	-480.3424	-494.1919	13.8495	0.05517782	0.0001470992	0.0340228	9.07017e-05	0.0763329	0.000203497	0.616602	1.3834	0.5990258	0.66762	1.49786	0.0551778	0.000147099	0.01531584	0.0153158	0.0153158	0.251444	0.0858862	0.328836	0.333834	0.4975663	0.03668798	0.273471	0.0201643	0.721662	0.0532116	0.549617	1.45038	0.7193294	0.615586	1.62447	0.497566	0.036688	0.0113605	0.0225853
8167	-483.8964	-493.7432	9.846855	0.03459129	0.004703739	0.0103201	0.00140333	0.0588625	0.00800415	0.298344	1.70166	1.290687	0.418719	2.38824	0.0345913	0.00470374	0.02598349	0.0259835	0.0259835	0.305583	0.083104	0.288293	0.32302	0.4477825	0.01998916	0.234927	0.0104872	0.660638	0.0294911	0.524646	1.47535	0.7664531	0.596328	1.67693	0.447783	0.0199892	0.0113605	0.0225853
8168	-487.399	-493.94	6.541036	0.007891596	0.047607	0.00124643	0.00751927	0.0145368	0.0876947	0.157945	1.84206	1.820927	0.29282	3.41507	0.0078916	0.047607	0.02598349	0.0259835	0.0259835	0.305583	0.083104	0.288293	0.32302	0.5204286	0.03870077	0.244549	0.0181855	0.796308	0.059216	0.4699	1.5301	0.8751564	0.55417	1.8045	0.520429	0.0387008	0.0275703	0.0196123
8169	-484.2453	-493.0926	8.847292	0.1083085	0.0008452707	0.0171067	0.000133506	0.19951	0.00155704	0.157945	1.84206	1.820927	0.29282	3.41507	0.108308	0.000845271	0.0187549	0.0187549	0.0187549	0.305583	0.083104	0.288293	0.32302	0.5275929	0.03777146	0.247916	0.0177488	0.80727	0.0577941	0.4699	1.5301	0.8751564	0.55417	1.8045	0.527593	0.0377715	0.0144969	0.0194009
8170	-485.8309	-494.4511	8.620103	0.1630542	0.004110614	0.0711317	0.00179324	0.254977	0.00642799	0.436245	1.56375	0.9463747	0.528179	1.8933	0.163054	0.00411061	0.006845069	0.00684507	0.00684507	0.305583	0.083104	0.288293	0.32302	0.6037363	0.04094164	0.263737	0.017885	0.943735	0.0639983	0.436842	1.56316	0.9450788	0.528641	1.89164	0.603736	0.0409416	0.0144969	0.0171701
8171	-486.7652	-496.2012	9.436009	0.1630542	0.004110614	0.121245	0.00305661	0.204863	0.00516462	0.743589	1.25641	0.3888317	0.769309	1.29987	0.163054	0.00411061	0.008403578	0.00840358	0.00840358	0.305583	0.083104	0.288293	0.32302	0.6578581	0.07660797	0.327823	0.0381752	0.987893	0.115041	0.498319	1.50168	0.8177286	0.576056	1.73594	0.657858	0.076608	0.0148448	0.00685276
8172	-478.6272	-494.4913	15.86406	0.01402583	5.864309e-05	0.0112917	4.72113e-05	0.01676	7.00749e-05	0.805062	1.19494	0.292763	0.820808	1.21831	0.0140258	5.86431e-05	0.004742917	0.00474292	0.00474292	0.292275	0.0874101	0.311363	0.308952	0.749194	0.08928983	0.311964	0.0371803	1.18642	0.141399	0.4164	1.5836	0.9902375	0.512782	1.95015	0.749194	0.0892898	0.01525	0.0068971
8173	-477.689	-494.393	16.70395	0.01402583	3.640106e-05	0.011985	3.11046e-05	0.0160666	4.16975e-05	0.854498	1.1455	0.2172641	0.863689	1.15782	0.0140258	3.64011e-05	0.004624131	0.00462413	0.00462413	0.292275	0.0874101	0.311363	0.308952	0.749194	0.08928983	0.300856	0.0358564	1.19753	0.142723	0.401573	1.59843	1.024022	0.501229	1.9951	0.749194	0.0892898	0.00937974	0.00610802
8174	-474.0056	-493.2372	19.23156	0.003112125	6.834541e-06	0.0026593	5.8401e-06	0.00356495	7.82898e-06	0.854498	1.1455	0.2172641	0.863689	1.15782	0.00311213	6.83454e-06	0.004626424	0.00462642	0.00462642	0.282266	0.0844167	0.3007	0.332618	0.7440318	0.1161941	0.272134	0.0424987	1.21593	0.189889	0.365756	1.63424	1.109704	0.473083	2.11379	0.744032	0.116194	0.010584	0.0106643
8175	-476.6009	-493.487	16.88611	0.007035346	6.001618e-06	0.00230951	1.97016e-06	0.0117612	1.00331e-05	0.328272	1.67173	1.206668	0.443133	2.25666	0.00703535	6.00162e-06	0.004049205	0.00404921	0.00404921	0.318758	0.0953302	0.255046	0.330866	0.6860932	0.148159	0.250943	0.0541901	1.12124	0.242128	0.365756	1.63424	1.109704	0.473083	2.11379	0.686093	0.148159	0.0083452	0.0091501
8176	-480.4035	-494.3709	13.96735	0.06957396	7.751177e-06	0.0228392	2.5445e-06	0.116309	1.29579e-05	0.328272	1.67173	1.206668	0.443133	2.25666	0.069574	7.75118e-06	0.004726798	0.0047268	0.0047268	0.301168	0.0900697	0.296154	0.312608	0.6744097	0.148159	0.217131	0.0477009	1.13169	0.248617	0.321958	1.67804	1.22386	0.438024	2.28298	0.67441	0.148159	0.0105871	0.0107416
8177	-476.3329	-493.6425	17.3096	0.01192686	1.142833e-06	0.00362514	3.47361e-07	0.0202286	1.9383e-06	0.303948	1.69605	1.274447	0.423331	2.36222	0.0119269	1.14283e-06	0.004726798	0.0047268	0.0047268	0.301168	0.0900697	0.296154	0.312608	0.681605	0.148159	0.219448	0.0477009	1.14376	0.248617	0.321958	1.67804	1.22386	0.438024	2.28298	0.681605	0.148159	0.00701639	0.0191795
8178	-476.5102	-493.733	17.22279	0.01800145	1.142833e-06	0.00737642	4.68297e-07	0.0286265	1.81737e-06	0.409768	1.59023	1.005236	0.50762	1.96998	0.0180014	1.14283e-06	0.006626235	0.00662623	0.00662623	0.301168	0.0900697	0.296154	0.312608	0.6695428	0.1308764	0.215564	0.0421367	1.12352	0.219616	0.321958	1.67804	1.22386	0.438024	2.28298	0.669543	0.130876	0.00840624	0.0222817
8179	-472.9895	-493.9433	20.95377	0.001337421	1.142833e-06	0.000928071	7.93042e-07	0.00174677	1.49262e-06	0.693926	1.30607	0.4688103	0.728908	1.37192	0.00133742	1.14283e-06	0.006447727	0.00644773	0.00644773	0.301168	0.0900697	0.296154	0.312608	0.6464112	0.1100951	0.208117	0.035446	1.08471	0.184744	0.321958	1.67804	1.22386	0.438024	2.28298	0.646411	0.110095	0.00634033	0.0242943
8180	-472.8568	-494.9716	22.11471	0.00104619	1.142833e-06	0.000786601	8.59265e-07	0.00130578	1.4264e-06	0.751873	1.24813	0.3757153	0.776145	1.28842	0.00104619	1.14283e-06	0.01021341	0.0102134	0.0102134	0.301168	0.0900697	0.296154	0.312608	0.6029686	0.07166469	0.19413	0.023073	1.01181	0.120256	0.321958	1.67804	1.22386	0.438024	2.28298	0.602969	0.0716647	0.00375979	0.0171214
8181	-476.0473	-495.0101	18.96272	0.002285583	6.614053e-06	0.00171847	4.97293e-06	0.0028527	8.25518e-06	0.751873	1.24813	0.3757153	0.776145	1.28842	0.00228558	6.61405e-06	0.01692243	0.0169224	0.0169224	0.274143	0.0819873	0.359314	0.284556	0.5340603	0.05432652	0.171945	0.0174908	0.896176	0.0911622	0.321958	1.67804	1.22386	0.438024	2.28298	0.53406	0.0543265	0.00570322	0.0319873
8182	-471.7065	-493.0495	21.34297	0.0005944423	6.614053e-06	0.00052266	5.81537e-06	0.000666225	7.41274e-06	0.879244	1.12076	0.1799108	0.885726	1.12902	0.000594442	6.61405e-06	0.0118279	0.0118279	0.0118279	0.274143	0.0819873	0.359314	0.284556	0.4506635	0.04966209	0.183395	0.0202097	0.717932	0.0791145	0.406944	1.59306	1.011678	0.505419	1.97855	0.450664	0.0496621	0.00755837	0.033384
8183	-475.856	-494.2284	18.37241	0.003270272	9.31182e-06	0.00270739	7.70905e-06	0.00383316	1.09146e-05	0.827878	1.17212	0.2577546	0.840421	1.18988	0.00327027	9.31182e-06	0.009154588	0.00915459	0.00915459	0.274143	0.0819873	0.359314	0.284556	0.4288539	0.07602719	0.207064	0.0367083	0.650644	0.115346	0.482831	1.51717	0.8487417	0.564132	1.77264	0.428854	0.0760272	0.00755837	0.0521224
8184	-471.9368	-492.5343	20.59748	0.001185888	3.132045e-06	0.000902488	2.38356e-06	0.00146929	3.88053e-06	0.761023	1.23898	0.3612938	0.783731	1.27595	0.00118589	3.13205e-06	0.006168316	0.00616832	0.00616832	0.264072	0.0831248	0.364299	0.288504	0.4537009	0.05428282	0.210872	0.0252296	0.69653	0.083336	0.464781	1.53522	0.885752	0.550224	1.81744	0.453701	0.0542828	0.0256766	0.035138
8185	-473.6336	-493.0509	19.41725	0.001185888	6.256558e-06	0.000902488	4.76138e-06	0.00146929	7.75173e-06	0.761023	1.23898	0.3612938	0.783731	1.27595	0.00118589	6.25656e-06	0.008975337	0.00897534	0.00897534	0.264072	0.0831248	0.364299	0.288504	0.4053411	0.05077749	0.182013	0.022801	0.628669	0.078754	0.449037	1.55096	0.9188618	0.538072	1.85849	0.405341	0.0507775	0.0158562	0.0563431
8186	-472.7665	-493.3215	20.55507	5.091913e-05	4.582574e-05	2.27529e-05	2.04769e-05	7.90854e-05	7.11746e-05	0.446843	1.55316	0.9235403	0.536377	1.86436	5.09191e-05	4.58257e-05	0.007671299	0.0076713	0.0076713	0.264072	0.0831248	0.364299	0.288504	0.363955	0.03437551	0.201963	0.0190754	0.525947	0.0496756	0.554912	1.44509	0.7095102	0.619677	1.61374	0.363955	0.0343755	0.0397829	0.0317708
8187	-478.8116	-493.8256	15.01395	0.003100059	1.962028e-05	0.00138524	8.76719e-06	0.00481488	3.04734e-05	0.446843	1.55316	0.9235403	0.536377	1.86436	0.00310006	1.96203e-05	0.02683551	0.0268355	0.0268355	0.276806	0.087133	0.381865	0.254197	0.3641951	0.04228366	0.190871	0.0221604	0.537519	0.0624069	0.52409	1.47591	0.7675183	0.5959	1.67814	0.364195	0.0422837	0.0517236	0.0464868
8188	-478.7182	-493.1948	14.47659	0.01256304	4.976551e-05	0.00706837	2.79997e-05	0.0180577	7.15314e-05	0.562632	1.43737	0.6952989	0.625645	1.59835	0.012563	4.97655e-05	0.02170429	0.0217043	0.0217043	0.276806	0.087133	0.381865	0.254197	0.3791963	0.02468825	0.198733	0.0129389	0.55966	0.0364376	0.52409	1.47591	0.7675183	0.5959	1.67814	0.379196	0.0246883	0.0526788	0.0296216
8189	-476.8806	-492.559	15.67845	0.01655693	5.162077e-06	0.00512458	1.59773e-06	0.0279893	8.72643e-06	0.309513	1.69049	1.258561	0.427891	2.33704	0.0165569	5.16208e-06	0.007711428	0.00771143	0.00771143	0.276806	0.087133	0.381865	0.254197	0.4202292	0.0419431	0.197127	0.0196753	0.643331	0.0642109	0.469094	1.53091	0.876819	0.553549	1.80653	0.420229	0.0419431	0.0437001	0.0296216
8190	-476.4489	-492.5405	16.09165	0.005861187	5.162077e-06	0.00101816	8.9672e-07	0.0107042	9.42743e-06	0.173713	1.82629	1.744012	0.308412	3.24241	0.00586119	5.16208e-06	0.007782701	0.0077827	0.0077827	0.276806	0.087133	0.381865	0.254197	0.3793205	0.06517948	0.159599	0.0274242	0.599042	0.102935	0.42075	1.57925	0.9804952	0.516162	1.93737	0.379321	0.0651795	0.0296114	0.0270169
