Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
9525	-95.57518	-117.7127	22.13751	0.0001876075	2.15073e-05	0.000165209	1.89396e-05	0.000210006	2.40751e-05	0.88061	1.11939	0.1778558	0.886954	1.12745	0.000187607	2.15073e-05	0.01169639	0.0116964	0.0116964	0.627604	0.116108	0.18233	0.0739581	0.01252468	0.08999195	0.00593302	0.0426298	0.0191163	0.137354	0.473707	1.52629	0.8673292	0.557103	1.795	0.0125247	0.089992	0.00542192	0.0959929
9526	-100.6215	-116.8041	16.1826	1.851556e-05	0.0003743496	1.78372e-06	3.60634e-05	3.52474e-05	0.000712636	0.0963362	1.90366	2.211814	0.224957	4.44529	1.85156e-05	0.00037435	0.03007667	0.0300767	0.0300767	0.0527409	0.259363	0.190264	0.497632	0.01961106	0.1523125	0.00928989	0.0721514	0.0299322	0.232474	0.473707	1.52629	0.8673292	0.557103	1.795	0.0196111	0.152312	0.0142543	0.0941722
9527	-97.83204	-117.0183	19.18621	1.851556e-05	6.016612e-05	1.78372e-06	5.79618e-06	3.52474e-05	0.000114536	0.0963362	1.90366	2.211814	0.224957	4.44529	1.85156e-05	6.01661e-05	0.0253543	0.0253543	0.0253543	0.0839871	0.16346	0.374932	0.37762	0.01792554	0.1559339	0.00849145	0.0738669	0.0273596	0.238001	0.473707	1.52629	0.8673292	0.557103	1.795	0.0179255	0.155934	0.0052995	0.0790115
9528	-97.46559	-119.7533	22.2877	1.576796e-05	1.430833e-05	1.51903e-06	1.37841e-06	3.00169e-05	2.72383e-05	0.0963362	1.90366	2.211814	0.224957	4.44529	1.5768e-05	1.43083e-05	0.01918609	0.0191861	0.0191861	0.113196	0.317471	0.39665	0.172683	0.04548505	0.1559339	0.0378657	0.129813	0.0531044	0.182055	0.832488	1.16751	0.2507172	0.844419	1.18425	0.045485	0.155934	0.00578596	0.0486573
9529	-91.93878	-116.7768	24.838	3.838454e-06	3.37402e-05	2.92416e-06	2.57035e-05	4.75275e-06	4.17769e-05	0.761806	1.23819	0.3600633	0.784382	1.27489	3.83845e-06	3.37402e-05	0.0009964396	0.00099644	0.00099644	0.10387	0.562332	0.175342	0.158456	0.01869488	0.2502083	0.0155633	0.208295	0.0218265	0.292121	0.832488	1.16751	0.2507172	0.844419	1.18425	0.0186949	0.250208	0.00676687	0.106775
9530	-90.37381	-116.6851	26.31131	3.838454e-06	5.22871e-06	1.73447e-06	2.36267e-06	5.94244e-06	8.09475e-06	0.451866	1.54813	0.9128536	0.540257	1.85097	3.83845e-06	5.22871e-06	0.009180075	0.00918007	0.00918007	0.124686	0.506057	0.179047	0.190211	0.01869488	0.2119352	0.0155633	0.176433	0.0218265	0.247437	0.832488	1.16751	0.2507172	0.844419	1.18425	0.0186949	0.211935	0.00676687	0.088612
9531	-99.14964	-117.4996	18.34993	0.0002263646	2.090119e-05	0.000183085	1.6905e-05	0.000269644	2.48974e-05	0.808805	1.1912	0.2869984	0.824006	1.21358	0.000226365	2.09012e-05	0.09116009	0.0911601	0.0911601	0.123961	0.503115	0.183819	0.189105	0.01869488	0.163257	0.0162475	0.141885	0.0211422	0.184629	0.869089	1.13091	0.1952088	0.876633	1.14073	0.0186949	0.163257	0.0266939	0.088612
9532	-96.66393	-117.7833	21.11933	8.035014e-06	0.003307519	6.30429e-06	0.00259509	9.76574e-06	0.00401995	0.784602	1.2154	0.3244302	0.803462	1.24461	8.03501e-06	0.00330752	0.01797365	0.0179737	0.0179737	0.123961	0.503115	0.183819	0.189105	0.02811725	0.163257	0.0244364	0.141885	0.0317981	0.184629	0.869089	1.13091	0.1952088	0.876633	1.14073	0.0281173	0.163257	0.00880171	0.0505491
9533	-103.0154	-117.5315	14.51619	0.001434394	0.003307519	0.00112543	0.00259509	0.00174336	0.00401995	0.784602	1.2154	0.3244302	0.803462	1.24461	0.00143439	0.00330752	0.03426305	0.034263	0.034263	0.0530657	0.237133	0.63888	0.0709206	0.02471358	0.1486257	0.0126474	0.0760605	0.0367798	0.221191	0.511759	1.48824	0.7913362	0.586403	1.70531	0.0247136	0.148626	0.00880171	0.0505491
9534	-87.4446	-118.2843	30.83973	1.047123e-06	2.216933e-06	8.47336e-07	1.79395e-06	1.24691e-06	2.63992e-06	0.809204	1.1908	0.2863846	0.824347	1.21308	1.04712e-06	2.21693e-06	0.007378679	0.00737868	0.00737868	0.0530657	0.237133	0.63888	0.0709206	0.02471358	0.07421581	0.0126474	0.0379806	0.0367798	0.110451	0.511759	1.48824	0.7913362	0.586403	1.70531	0.0247136	0.0742158	0.00880171	0.0505491
9535	-103.9494	-118.7657	14.81633	0.007969846	0.0005087562	0.00374435	0.000239021	0.0121953	0.000778492	0.469814	1.53019	0.8753336	0.554104	1.80472	0.00796985	0.000508756	0.004732853	0.00473285	0.00473285	0.142543	0.321502	0.341223	0.194733	0.02471358	0.1428997	0.0126474	0.0731302	0.0367798	0.212669	0.511759	1.48824	0.7913362	0.586403	1.70531	0.0247136	0.1429	0.0112495	0.0505491
9536	-97.88004	-121.7099	23.8299	1.467337e-05	0.001771313	1.1988e-05	0.00144714	1.73588e-05	0.00209548	0.816988	1.18301	0.2744252	0.831024	1.20334	1.46734e-05	0.00177131	0.0005144729	0.000514473	0.000514473	0.123649	0.278887	0.428542	0.168922	0.02203864	0.1025461	0.0203189	0.0945443	0.0237583	0.110548	0.921968	1.07803	0.1159254	0.924788	1.08133	0.0220386	0.102546	0.0143402	0.0167206
9537	-94.11092	-117.1122	23.0013	6.932204e-06	0.0005873963	5.91153e-06	0.00050091	7.95288e-06	0.000673882	0.852764	1.14724	0.2198914	0.86216	1.15988	6.9322e-06	0.000587396	0.003891666	0.00389167	0.00389167	0.143292	0.160012	0.49662	0.200076	0.02203864	0.1341464	0.0203189	0.123679	0.0237583	0.144614	0.921968	1.07803	0.1159254	0.924788	1.08133	0.0220386	0.134146	0.0167181	0.076132
9538	-98.87542	-117.6976	18.82219	0.0002209476	0.0005873963	0.000127594	0.000339214	0.000314301	0.000835579	0.577487	1.42251	0.6682789	0.637152	1.56948	0.000220948	0.000587396	0.0127197	0.0127197	0.0127197	0.172078	0.192157	0.596388	0.0393768	0.02544617	0.116142	0.0234606	0.107079	0.0274318	0.125205	0.921968	1.07803	0.1159254	0.924788	1.08133	0.0254462	0.116142	0.0167181	0.0661177
9539	-99.24135	-118.1044	18.86307	0.0007286759	0.0005873963	0.000534388	0.000430778	0.000922964	0.000744015	0.733368	1.26663	0.4050982	0.760914	1.31421	0.000728676	0.000587396	0.003724993	0.00372499	0.00372499	0.193758	0.189125	0.586975	0.0301429	0.02681593	0.116142	0.0256169	0.110949	0.028015	0.121335	0.955285	1.04471	0.06633876	0.956241	1.04576	0.0268159	0.116142	0.0167181	0.0555047
9540	-101.5744	-119.1394	17.56502	0.0007286759	0.0004269289	0.000699624	0.000409908	0.000757727	0.00044395	0.960131	1.03987	0.05914106	0.960895	1.0407	0.000728676	0.000426929	0.01604818	0.0160482	0.0160482	0.113317	0.195158	0.347033	0.344491	0.008335641	0.2634355	0.00796291	0.251656	0.00870837	0.275215	0.955285	1.04471	0.06633876	0.956241	1.04576	0.00833564	0.263436	0.0167181	0.109625
9541	-92.21838	-117.8841	25.66571	1.763509e-06	0.0006168369	1.6932e-06	0.000592244	1.83382e-06	0.00064143	0.960131	1.03987	0.05914106	0.960895	1.0407	1.76351e-06	0.000616837	0.02834982	0.0283498	0.0283498	0.0821653	0.117776	0.510645	0.289413	0.01208394	0.1123759	0.0118969	0.110637	0.012271	0.114115	0.984523	1.01548	0.02294802	0.984641	1.0156	0.0120839	0.112376	0.00586211	0.059033
9542	-95.22371	-117.3092	22.08549	1.763509e-06	0.001619821	3.81707e-07	0.000350607	3.14531e-06	0.00288904	0.216448	1.78355	1.563414	0.348364	2.87056	1.76351e-06	0.00161982	0.02218549	0.0221855	0.0221855	0.358216	0.095908	0.41583	0.130046	0.01208394	0.1574704	0.0118969	0.155033	0.012271	0.159908	0.984523	1.01548	0.02294802	0.984641	1.0156	0.0120839	0.15747	0.00465543	0.059033
9543	-101.4415	-122.8108	21.36931	1.763509e-06	0.06286229	1.60665e-06	0.0572708	1.92037e-06	0.0684537	0.911052	1.08895	0.1322234	0.914678	1.09328	1.76351e-06	0.0628623	0.001661754	0.00166175	0.00166175	0.534339	0.120773	0.0957737	0.249114	0.006501946	0.149255	0.00639153	0.14672	0.00661236	0.15179	0.983018	1.01698	0.02518009	0.98316	1.01713	0.00650195	0.149255	0.0488513	0.0396135
9544	-97.2256	-118.7938	21.56819	1.763509e-06	0.06286229	1.60665e-06	0.0572708	1.92037e-06	0.0684537	0.911052	1.08895	0.1322234	0.914678	1.09328	1.76351e-06	0.0628623	0.001661754	0.00166175	0.00166175	0.639802	0.14461	0.114676	0.100912	0.006501946	0.1271127	0.00649018	0.126883	0.00651372	0.127343	0.99819	1.00181	0.002683834	0.998191	1.00181	0.00650195	0.127113	0.0488513	0.0396135
9545	-97.2271	-118.7883	21.56124	1.763509e-06	0.06286229	1.60665e-06	0.0572708	1.92037e-06	0.0684537	0.911052	1.08895	0.1322234	0.914678	1.09328	1.76351e-06	0.0628623	0.001661754	0.00166175	0.00166175	0.639802	0.14461	0.114676	0.100912	0.006501946	0.1271127	0.00647227	0.126532	0.00653162	0.127693	0.995435	1.00456	0.006767456	0.995446	1.00458	0.00650195	0.127113	0.0488513	0.0396135
9546	-105.6493	-122.3045	16.6552	2.524469e-05	0.06286229	1.48101e-05	0.0368788	3.56793e-05	0.0888458	0.58666	1.41334	0.6517999	0.644273	1.55214	2.52447e-05	0.0628623	0.02053377	0.0205338	0.0205338	0.443352	0.100208	0.0794654	0.376974	0.009051324	0.1548908	0.00863059	0.147691	0.00947206	0.162091	0.953517	1.04648	0.06896623	0.954548	1.04762	0.00905132	0.154891	0.0488513	0.0396135
9547	-105.9027	-121.9423	16.03957	2.741806e-06	0.06286229	1.79128e-06	0.0410693	3.69233e-06	0.0846553	0.653321	1.34668	0.536204	0.696516	1.43572	2.74181e-06	0.0628623	0.0224544	0.0224544	0.0224544	0.443352	0.100208	0.0794654	0.376974	0.05050785	0.1548908	0.0257023	0.0788205	0.0753134	0.230961	0.508878	1.49112	0.7969551	0.584185	1.71179	0.0505079	0.154891	0.0488513	0.0396135
9548	-106.2735	-117.2791	11.00562	6.773403e-05	0.007649119	4.42521e-05	0.00499733	9.1216e-05	0.0103009	0.653321	1.34668	0.536204	0.696516	1.43572	6.7734e-05	0.00764912	0.1438022	0.143802	0.143802	0.471618	0.106597	0.0207761	0.401009	0.03048783	0.1548908	0.0150366	0.0763919	0.0459391	0.23339	0.493199	1.5068	0.8279092	0.572114	1.7479	0.0304878	0.154891	0.0109329	0.0702035
9549	-99.90307	-117.0643	17.16124	0.001341146	6.4153e-05	0.000320972	1.53535e-05	0.00236132	0.000112952	0.239327	1.76067	1.479356	0.368686	2.71234	0.00134115	6.4153e-05	0.002832775	0.00283278	0.00283278	0.502155	0.0975238	0.0190077	0.381313	0.03048783	0.1548908	0.0265857	0.135066	0.03439	0.174715	0.872009	1.12799	0.1908056	0.879241	1.13734	0.0304878	0.154891	0.00712685	0.0880686
9550	-98.22594	-116.5562	18.33024	0.0002158038	0.0003054856	0.000168772	0.000238908	0.000262836	0.000372063	0.78206	1.21794	0.328385	0.801322	1.24794	0.000215804	0.000305486	0.03721649	0.0372165	0.0372165	0.601969	0.116909	0.0227859	0.258337	0.01820416	0.1504079	0.0135605	0.112041	0.0228478	0.188775	0.744914	1.25509	0.3867305	0.7704	1.29803	0.0182042	0.150408	0.00571566	0.0880686
9551	-98.08077	-120.3243	22.24357	5.463189e-05	0.0003054856	4.27254e-05	0.000238908	6.65384e-05	0.000372063	0.78206	1.21794	0.328385	0.801322	1.24794	5.46319e-05	0.000305486	0.05440876	0.0544088	0.0544088	0.37412	0.221668	0.0312769	0.372935	0.0078643	0.07811674	0.00585822	0.0581902	0.00987038	0.0980433	0.744914	1.25509	0.3867305	0.7704	1.29803	0.0078643	0.0781167	0.00989658	0.0395228
9552	-96.25382	-118.729	22.47521	3.420485e-05	0.0003054856	2.10596e-05	0.000188085	4.73501e-05	0.000422886	0.615692	1.38431	0.6006091	0.666907	1.49946	3.42049e-05	0.000305486	0.01605546	0.0160555	0.0160555	0.219687	0.542956	0.0183661	0.218991	0.008297698	0.07811674	0.00556409	0.0523819	0.0110313	0.103852	0.670559	1.32944	0.5073487	0.710205	1.40804	0.0082977	0.0781167	0.00989658	0.0652454
9553	-97.16856	-118.6745	21.50597	3.420485e-05	0.0003054856	2.1906e-05	0.000195644	4.65037e-05	0.000415327	0.640437	1.35956	0.5580278	0.686339	1.45701	3.42049e-05	0.000305486	0.01280371	0.0128037	0.0128037	0.16562	0.304552	0.064357	0.46547	0.008297698	0.1163667	0.00217	0.0304321	0.0144254	0.202301	0.261519	1.73848	1.404218	0.387852	2.5783	0.0082977	0.116367	0.00989658	0.0455227
9554	-104.8113	-119.4289	14.61758	3.420485e-05	0.02845295	1.10466e-05	0.00918899	5.73631e-05	0.0477169	0.322954	1.67705	1.22113	0.438831	2.27878	3.42049e-05	0.028453	0.03645509	0.0364551	0.0364551	0.188331	0.296263	0.0626052	0.452801	0.02783584	0.1163667	0.0102417	0.0428152	0.0454299	0.189918	0.367934	1.63207	1.104316	0.474806	2.10613	0.0278358	0.116367	0.0166622	0.0287717
9555	-102.3595	-117.8952	15.53568	3.420485e-05	0.01542767	2.03135e-05	0.00916216	4.80962e-05	0.0216932	0.593878	1.40612	0.6389395	0.649886	1.53873	3.42049e-05	0.0154277	0.002550786	0.00255079	0.00255079	0.199486	0.197547	0.0142946	0.588673	0.01197395	0.1163667	0.0107339	0.104315	0.013214	0.128418	0.896437	1.10356	0.154095	0.901283	1.10953	0.011974	0.116367	0.038184	0.122958
9556	-102.8052	-117.7145	14.90935	0.0003361679	0.001759624	0.000199643	0.001045	0.000472693	0.00247425	0.593878	1.40612	0.6389395	0.649886	1.53873	0.000336168	0.00175962	0.0001343824	0.000134382	0.000134382	0.281806	0.559991	0.0104658	0.147737	0.01858895	0.1300113	0.0171195	0.119734	0.0200584	0.140289	0.920949	1.07905	0.1174457	0.92384	1.08244	0.0185889	0.130011	0.038184	0.125994
9557	-97.48778	-119.5921	22.10435	0.0003361679	0.0002080738	0.000199643	0.00012357	0.000472693	0.000292577	0.593878	1.40612	0.6389395	0.649886	1.53873	0.000336168	0.000208074	0.0001238943	0.000123894	0.000123894	0.369742	0.513475	0.0252048	0.0915782	0.005260501	0.1300113	0.00516662	0.127691	0.00535438	0.132332	0.982153	1.01785	0.02646254	0.98231	1.01801	0.0052605	0.130011	0.0116422	0.0578352
9558	-97.70376	-119.5625	21.85874	0.0005587664	0.0001533492	0.000375737	0.000103118	0.000741796	0.00020358	0.67244	1.32756	0.5042224	0.711704	1.40508	0.000558766	0.000153349	0.001450002	0.00145	0.00145	0.376932	0.523461	0.00624701	0.0933592	0.005890872	0.190104	0.00567079	0.183002	0.00611096	0.197206	0.96264	1.03736	0.05541652	0.963312	1.03809	0.00589087	0.190104	0.00328548	0.0578352
9559	-99.77303	-118.3912	18.61821	0.003927221	0.0001533492	0.00222552	8.69018e-05	0.00562892	0.000219797	0.566692	1.43331	0.6878717	0.628787	1.59036	0.00392722	0.000153349	0.002627353	0.00262735	0.00262735	0.147281	0.354233	0.0312635	0.467222	0.01135671	0.190104	0.0112008	0.187494	0.0115127	0.192714	0.986268	1.01373	0.02036015	0.986361	1.01383	0.0113567	0.190104	0.0120192	0.0578352
9560	-94.48286	-117.0779	22.59499	9.262139e-05	1.487236e-05	5.24878e-05	8.42805e-06	0.000132755	2.13167e-05	0.566692	1.43331	0.6878717	0.628787	1.59036	9.26214e-05	1.48724e-05	0.008064423	0.00806442	0.00806442	0.0844281	0.574422	0.0672482	0.273902	0.0133845	0.1889733	0.00981534	0.138581	0.0169537	0.239365	0.733337	1.26666	0.4051482	0.760889	1.31425	0.0133845	0.188973	0.0120192	0.0859432
9561	-103.3267	-117.3826	14.05591	0.001466891	0.001059299	0.000831275	0.000600296	0.00210251	0.0015183	0.566692	1.43331	0.6878717	0.628787	1.59036	0.00146689	0.0010593	0.05070035	0.0507003	0.0507003	0.0692772	0.47134	0.234633	0.224749	0.01320103	0.2440331	0.012708	0.234919	0.0136941	0.253147	0.962652	1.03735	0.05539737	0.963324	1.03807	0.013201	0.244033	0.0060212	0.097778
9562	-106.1128	-118.1304	12.01753	0.007739801	0.001059299	0.00530523	0.000726094	0.0101744	0.0013925	0.685448	1.31455	0.4827199	0.722101	1.38485	0.0077398	0.0010593	0.07956917	0.0795692	0.0795692	0.0831629	0.565814	0.281663	0.0693604	0.02014946	0.2440331	0.0170367	0.206334	0.0232622	0.281732	0.845516	1.15448	0.2308868	0.85579	1.16851	0.0201495	0.244033	0.0060212	0.068981
9563	-97.29177	-118.0311	20.73935	1.332956e-05	0.0001087704	1.13758e-05	9.28274e-05	1.52833e-05	0.000124713	0.853425	1.14657	0.2188889	0.862743	1.15909	1.33296e-05	0.00010877	0.07956917	0.0795692	0.0795692	0.257552	0.2569	0.272641	0.212908	0.02599516	0.234858	0.0201182	0.181761	0.0318721	0.287955	0.773921	1.22608	0.3410781	0.794491	1.25867	0.0259952	0.234858	0.00790345	0.0661522
9564	-93.72119	-117.5628	23.84165	0.0002713568	2.656132e-06	0.000268427	2.62745e-06	0.000274287	2.68481e-06	0.989203	1.0108	0.01600769	0.989261	1.01086	0.000271357	2.65613e-06	0.02634301	0.026343	0.026343	0.260425	0.248609	0.275683	0.215283	0.02599516	0.234858	0.0247692	0.223782	0.0272211	0.245934	0.952839	1.04716	0.06997262	0.953901	1.04833	0.0259952	0.234858	0.00767252	0.078102
9565	-98.68122	-117.5578	18.87663	2.871897e-05	0.0002777922	2.84089e-05	0.000274793	2.9029e-05	0.000280791	0.989203	1.0108	0.01600769	0.989261	1.01086	2.8719e-05	0.000277792	0.09244632	0.0924463	0.0924463	0.25936	0.310473	0.274555	0.155612	0.01779038	0.234858	0.0150635	0.198859	0.0205173	0.270857	0.84672	1.15328	0.2290589	0.856845	1.16707	0.0177904	0.234858	0.0109704	0.078102
9566	-99.83902	-116.792	16.95297	2.871897e-05	0.0002777922	2.84089e-05	0.000274793	2.9029e-05	0.000280791	0.989203	1.0108	0.01600769	0.989261	1.01086	2.8719e-05	0.000277792	0.09244632	0.0924463	0.0924463	0.45575	0.233215	0.186366	0.124669	0.02584998	0.1597481	0.0167451	0.103482	0.0349548	0.216014	0.647781	1.35222	0.5455602	0.692135	1.44481	0.02585	0.159748	0.00784457	0.117538
9567	-102.2289	-118.7273	16.49842	3.708445e-05	0.0003034893	3.66841e-05	0.000300213	3.74848e-05	0.000306766	0.989203	1.0108	0.01600769	0.989261	1.01086	3.70845e-05	0.000303489	0.09244632	0.0924463	0.0924463	0.45575	0.233215	0.186366	0.124669	0.02584998	0.2829256	0.0233182	0.255215	0.0283818	0.310636	0.902058	1.09794	0.1456764	0.906416	1.10325	0.02585	0.282926	0.0135544	0.117538
9568	-102.1861	-117.2836	15.09749	3.708445e-05	0.01599438	3.52676e-05	0.0152108	3.89014e-05	0.016778	0.951006	1.04899	0.0726962	0.95215	1.05025	3.70845e-05	0.0159944	0.06356668	0.0635667	0.0635667	0.328329	0.518926	0.0629311	0.0898135	0.01633972	0.1265582	0.0147394	0.114163	0.0179401	0.138954	0.902058	1.09794	0.1456764	0.906416	1.10325	0.0163397	0.126558	0.00611183	0.117538
9569	-99.4676	-116.6871	17.21953	6.949444e-05	3.967459e-05	4.86221e-05	2.77585e-05	9.03668e-05	5.15907e-05	0.699654	1.30035	0.4594579	0.733521	1.36329	6.94944e-05	3.96746e-05	0.09533296	0.095333	0.095333	0.123289	0.194859	0.648127	0.0337253	0.01633972	0.1467801	0.0118421	0.106378	0.0208373	0.187182	0.724746	1.27525	0.4188938	0.753867	1.32649	0.0163397	0.14678	0.0094682	0.133827
9570	-112.9346	-121.4173	8.482659	0.02299511	0.02559553	0.00397258	0.00442182	0.0420176	0.0467692	0.172758	1.82724	1.748488	0.307483	3.25222	0.0229951	0.0255955	0.002122177	0.00212218	0.00212218	0.0309768	0.661908	0.0245252	0.28259	0.002220354	0.1158219	0.00172105	0.0897762	0.00271966	0.141868	0.775123	1.22488	0.3392008	0.795498	1.25707	0.00222035	0.115822	0.0239249	0.125214
9571	-106.5197	-121.7056	15.18595	0.0006225947	0.008013858	0.000373171	0.00480334	0.000872019	0.0112244	0.59938	1.40062	0.629198	0.65417	1.52865	0.000622595	0.00801386	0.04541945	0.0454194	0.0454194	0.0309768	0.661908	0.0245252	0.28259	0.002220354	0.1372127	0.0018166	0.112262	0.0026241	0.162163	0.81816	1.18184	0.2726281	0.832032	1.20188	0.00222035	0.137213	0.0239249	0.0797439
9572	-92.59422	-117.7383	25.14411	4.637269e-05	1.806342e-06	4.40648e-05	1.71644e-06	4.86806e-05	1.89624e-06	0.950231	1.04977	0.0738485	0.95141	1.05107	4.63727e-05	1.80634e-06	0.003388164	0.00338816	0.00338816	0.0132113	0.506151	0.0104598	0.470178	0.02099097	0.150078	0.017174	0.122788	0.024808	0.177368	0.81816	1.18184	0.2726281	0.832032	1.20188	0.020991	0.150078	0.0338139	0.102683
9573	-102.7318	-117.4871	14.75533	0.001431804	7.133397e-05	0.000107618	5.36164e-06	0.00275599	0.000137306	0.0751625	1.92484	2.403998	0.197608	5.06054	0.0014318	7.1334e-05	0.00281927	0.00281927	0.00281927	0.0132113	0.506151	0.0104598	0.470178	0.01263709	0.150078	0.0103392	0.122788	0.014935	0.177368	0.81816	1.18184	0.2726281	0.832032	1.20188	0.0126371	0.150078	0.0297897	0.102683
9574	-101.6192	-116.7402	15.12101	0.001110554	0.0001800825	8.3472e-05	1.35354e-05	0.00213764	0.00034663	0.0751625	1.92484	2.403998	0.197608	5.06054	0.00111055	0.000180082	0.003528638	0.00352864	0.00352864	0.0156256	0.35977	0.0685021	0.556102	0.01263709	0.150078	0.0124199	0.147498	0.0128543	0.152658	0.982812	1.01719	0.02548527	0.982957	1.01734	0.0126371	0.150078	0.0185228	0.0972011
9575	-102.3719	-117.2698	14.89788	0.0008460634	0.01566923	0.000753597	0.0139567	0.00093853	0.0173817	0.89071	1.10929	0.1626833	0.896078	1.11597	0.000846063	0.0156692	0.006247814	0.00624781	0.00624781	0.0662206	0.341279	0.0649812	0.52752	0.01176662	0.1242962	0.0115644	0.12216	0.0119689	0.126433	0.982812	1.01719	0.02548527	0.982957	1.01734	0.0117666	0.124296	0.0185228	0.0972011
9576	-97.59065	-116.9503	19.35964	1.991617e-06	0.01566923	1.13465e-06	0.008927	2.84858e-06	0.0224115	0.569715	1.43028	0.6823618	0.631128	1.58446	1.99162e-06	0.0156692	0.04057298	0.040573	0.040573	0.114319	0.42725	0.0313483	0.427083	0.01176662	0.1350447	0.0115644	0.132724	0.0119689	0.137366	0.982812	1.01719	0.02548527	0.982957	1.01734	0.0117666	0.135045	0.00730678	0.0902702
9577	-98.07446	-117.464	19.38952	1.055466e-05	0.002619743	6.01315e-06	0.00149251	1.50962e-05	0.00374698	0.569715	1.43028	0.6823618	0.631128	1.58446	1.05547e-05	0.00261974	0.02951707	0.0295171	0.0295171	0.07033	0.262849	0.43706	0.229761	0.009850471	0.1350447	0.00664459	0.0910937	0.0130564	0.178996	0.674545	1.32545	0.5007282	0.713384	1.40177	0.00985047	0.135045	0.00300873	0.0915795
9578	-103.7921	-118.6254	14.83329	5.669882e-05	0.0008610404	1.35909e-05	0.000206395	9.98067e-05	0.00151569	0.239704	1.7603	1.478031	0.369015	2.70991	5.66988e-05	0.00086104	0.04295644	0.0429564	0.0429564	0.042954	0.648915	0.167804	0.140326	0.02256338	0.3116805	0.01522	0.210243	0.0299067	0.413118	0.674545	1.32545	0.5007282	0.713384	1.40177	0.0225634	0.311681	0.0058487	0.100468
9579	-104.5022	-118.9354	14.43323	5.669882e-05	0.1444297	4.3566e-05	0.110976	6.98317e-05	0.177883	0.768375	1.23162	0.3497543	0.789855	1.26605	5.66988e-05	0.14443	0.01777839	0.0177784	0.0177784	0.0165522	0.30559	0.612307	0.0655505	0.02321674	0.3116805	0.0156607	0.210243	0.0307727	0.413118	0.674545	1.32545	0.5007282	0.713384	1.40177	0.0232167	0.311681	0.00319918	0.0547138
9580	-107.908	-121.2388	13.33075	0.001459788	0.1030953	0.00142136	0.100381	0.00149822	0.105809	0.973675	1.02633	0.03903876	0.974012	1.02668	0.00145979	0.103095	0.029515	0.029515	0.029515	0.0349161	0.251843	0.504615	0.208626	0.005920226	0.2222682	0.00399346	0.14993	0.00784699	0.294606	0.674545	1.32545	0.5007282	0.713384	1.40177	0.00592023	0.222268	0.0144916	0.0427315
9581	-100.7276	-118.4551	17.72751	2.083162e-05	0.01951545	1.24782e-05	0.0116898	2.91851e-05	0.0273411	0.599001	1.401	0.6298669	0.653875	1.52934	2.08316e-05	0.0195154	0.029515	0.029515	0.029515	0.0416428	0.300361	0.409177	0.248819	0.01151714	0.1833682	0.00892616	0.142116	0.0141081	0.22462	0.775032	1.22497	0.3393415	0.795422	1.25719	0.0115171	0.183368	0.0144916	0.0508721
9582	-100.6426	-118.9533	18.3107	2.083162e-05	0.00182837	6.17129e-06	0.000541648	3.54919e-05	0.00311509	0.296246	1.70375	1.29683	0.416988	2.39815	2.08316e-05	0.00182837	0.0256248	0.0256248	0.0256248	0.0423929	0.45755	0.310962	0.189095	0.0191593	0.2840954	0.0148491	0.220183	0.0234695	0.348008	0.775032	1.22497	0.3393415	0.795422	1.25719	0.0191593	0.284095	0.00303524	0.0584808
9583	-95.70828	-117.0172	21.30891	2.083162e-05	0.0006398806	1.81365e-05	0.000557094	2.35268e-05	0.000722667	0.870622	1.12938	0.1928974	0.878001	1.13895	2.08316e-05	0.000639881	0.01956185	0.0195618	0.0195618	0.0423929	0.45755	0.310962	0.189095	0.01959393	0.09682382	0.00787131	0.0388962	0.0313166	0.154751	0.401722	1.59828	1.02368	0.501345	1.99464	0.0195939	0.0968238	0.00441822	0.0584808
9584	-102.8244	-119.1336	16.30918	0.000725124	0.002067843	0.000715329	0.00203991	0.000734919	0.00209578	0.986492	1.01351	0.02002868	0.986582	1.0136	0.000725124	0.00206784	0.0150798	0.0150798	0.0150798	0.0484203	0.522605	0.355175	0.0738006	0.007554641	0.06226498	0.00303486	0.0250132	0.0120744	0.0995168	0.401722	1.59828	1.02368	0.501345	1.99464	0.00755464	0.062265	0.0294065	0.0890825
9585	-99.73621	-119.6774	19.94119	9.940917e-05	0.002067843	9.85437e-05	0.00204984	0.000100275	0.00208585	0.991294	1.00871	0.01290839	0.991331	1.00874	9.94092e-05	0.00206784	0.008139641	0.00813964	0.00813964	0.219995	0.495347	0.235686	0.0489725	0.006912439	0.09467249	0.00277688	0.038032	0.011048	0.151313	0.401722	1.59828	1.02368	0.501345	1.99464	0.00691244	0.0946725	0.0294065	0.044986
