Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,,1700 Matched Species,FSSB,MSSB,SSB,,Total Species,SSB Data Present,Percent Covered
Miniopterus_africanus,Chiroptera,Miniopteridae,Miniopterus,africanus,,,,,,,,,
Miniopterus_australis,Chiroptera,Miniopteridae,Miniopterus,australis,,,,,,,,,
Miniopterus_fraterculus,Chiroptera,Miniopteridae,Miniopterus,fraterculus,,,,,,,,,
Miniopterus_fuscus,Chiroptera,Miniopteridae,Miniopterus,fuscus,,,,,,,,,
Miniopterus_gleni,Chiroptera,Miniopteridae,Miniopterus,gleni,,,,,,,,,
Miniopterus_griveaudi,Chiroptera,Miniopteridae,Miniopterus,griveaudi,,,,,,,,,
Miniopterus_inflatus,Chiroptera,Miniopteridae,Miniopterus,inflatus,,,,,,,,,
Miniopterus_macrocneme,Chiroptera,Miniopteridae,Miniopterus,macrocneme,,,,,,,,,
Miniopterus_magnater,Chiroptera,Miniopteridae,Miniopterus,magnater,,,,,,,,,
Miniopterus_majori,Chiroptera,Miniopteridae,Miniopterus,majori,,,,,,,,,
Miniopterus_manavi,Chiroptera,Miniopteridae,Miniopterus,manavi,,,,,,,,,
Miniopterus_medius,Chiroptera,Miniopteridae,Miniopterus,medius,,,,,,,,,
Miniopterus_minor,Chiroptera,Miniopteridae,Miniopterus,minor,,,,,,,,,
Miniopterus_natalensis,Chiroptera,Miniopteridae,Miniopterus,natalensis,,,,,,,,,
Miniopterus_newtoni,Chiroptera,Miniopteridae,Miniopterus,newtoni,,,,,,,,,
Miniopterus_paululus,Chiroptera,Miniopteridae,Miniopterus,paululus,,,,,,,,,
Miniopterus_petersoni,Chiroptera,Miniopteridae,Miniopterus,petersoni,,,,,,,,,
Miniopterus_pusillus,Chiroptera,Miniopteridae,Miniopterus,pusillus,,,,,,,,,
Miniopterus_robustior,Chiroptera,Miniopteridae,Miniopterus,robustior,,,,,,,,,
Miniopterus_schreibersii,Chiroptera,Miniopteridae,Miniopterus,schreibersii,,Y,0,1,1,,,,
Miniopterus_shortridgei,Chiroptera,Miniopteridae,Miniopterus,shortridgei,,,,,,,,,
Miniopterus_sororculus,Chiroptera,Miniopteridae,Miniopterus,sororculus,,,,,,,,,
Miniopterus_tristis,Chiroptera,Miniopteridae,Miniopterus,tristis,,,,,,,,,
Austronomus_australis,Chiroptera,Molossidae,Austronomus,australis,,Y,0,0,0,,,,
Austronomus_kuboriensis,Chiroptera,Molossidae,Austronomus,kuboriensis,,,,,,,,,
Chaerephon_aloysiisabaudiae,Chiroptera,Molossidae,Chaerephon,aloysiisabaudiae,,,,,,,,,
Chaerephon_ansorgei,Chiroptera,Molossidae,Chaerephon,ansorgei,,,,,,,,,
Chaerephon_bemmeleni,Chiroptera,Molossidae,Chaerephon,bemmeleni,,,,,,,,,
Chaerephon_bivittatus,Chiroptera,Molossidae,Chaerephon,bivittatus,,,,,,,,,
Chaerephon_bregullae,Chiroptera,Molossidae,Chaerephon,bregullae,,,,,,,,,
Chaerephon_chapini,Chiroptera,Molossidae,Chaerephon,chapini,,,,,,,,,
Chaerephon_gallagheri,Chiroptera,Molossidae,Chaerephon,gallagheri,,,,,,,,,
Chaerephon_jobensis,Chiroptera,Molossidae,Chaerephon,jobensis,,,,,,,,,
Chaerephon_jobimena,Chiroptera,Molossidae,Chaerephon,jobimena,,,,,,,,,
Chaerephon_johorensis,Chiroptera,Molossidae,Chaerephon,johorensis,,,,,,,,,
Chaerephon_major,Chiroptera,Molossidae,Chaerephon,major,,,,,,,,,
Chaerephon_nigeriae,Chiroptera,Molossidae,Chaerephon,nigeriae,,,,,,,,,
Chaerephon_plicatus,Chiroptera,Molossidae,Chaerephon,plicatus,,Y,0,0,0,,,,
Chaerephon_pumilus,Chiroptera,Molossidae,Chaerephon,pumilus,,,,,,,,,
Chaerephon_russatus,Chiroptera,Molossidae,Chaerephon,russatus,,,,,,,,,
Chaerephon_solomonis,Chiroptera,Molossidae,Chaerephon,solomonis,,,,,,,,,
Chaerephon_tomensis,Chiroptera,Molossidae,Chaerephon,tomensis,,,,,,,,,
Cheiromeles_parvidens,Chiroptera,Molossidae,Cheiromeles,parvidens,,,,,,,,,
Cheiromeles_torquatus,Chiroptera,Molossidae,Cheiromeles,torquatus,,,,,,,,,
Cynomops_abrasus,Chiroptera,Molossidae,Cynomops,abrasus,,,,,,,,,
Cynomops_greenhalli,Chiroptera,Molossidae,Cynomops,greenhalli,,,,,,,,,
Cynomops_mexicanus,Chiroptera,Molossidae,Cynomops,mexicanus,,,,,,,,,
Cynomops_milleri,Chiroptera,Molossidae,Cynomops,milleri,,,,,,,,,
Cynomops_paranus,Chiroptera,Molossidae,Cynomops,paranus,,,,,,,,,
Cynomops_planirostris,Chiroptera,Molossidae,Cynomops,planirostris,,,,,,,,,
Eumops_auripendulus,Chiroptera,Molossidae,Eumops,auripendulus,,,,,,,,,
Eumops_bonariensis,Chiroptera,Molossidae,Eumops,bonariensis,,Y,0,0,0,,,,
Eumops_dabbenei,Chiroptera,Molossidae,Eumops,dabbenei,,,,,,,,,
Eumops_floridanus,Chiroptera,Molossidae,Eumops,floridanus,,,,,,,,,
Eumops_glaucinus,Chiroptera,Molossidae,Eumops,glaucinus,,,,,,,,,
Eumops_hansae,Chiroptera,Molossidae,Eumops,hansae,,,,,,,,,
Eumops_maurus,Chiroptera,Molossidae,Eumops,maurus,,,,,,,,,
Eumops_patagonicus,Chiroptera,Molossidae,Eumops,patagonicus,,,,,,,,,
Eumops_perotis,Chiroptera,Molossidae,Eumops,perotis,,Y,0,0,0,,,,
Eumops_trumbulli,Chiroptera,Molossidae,Eumops,trumbulli,,,,,,,,,
Eumops_underwoodi,Chiroptera,Molossidae,Eumops,underwoodi,,,,,,,,,
Eumops_wilsoni,Chiroptera,Molossidae,Eumops,wilsoni,,,,,,,,,
Molossops_aequatorianus,Chiroptera,Molossidae,Molossops,aequatorianus,,,,,,,,,
Molossops_mattogrossensis,Chiroptera,Molossidae,Molossops,mattogrossensis,,,,,,,,,
Molossops_neglectus,Chiroptera,Molossidae,Molossops,neglectus,,,,,,,,,
Molossops_temminckii,Chiroptera,Molossidae,Molossops,temminckii,,,,,,,,,
Molossus_alvarezi,Chiroptera,Molossidae,Molossus,alvarezi,,,,,,,,,
Molossus_aztecus,Chiroptera,Molossidae,Molossus,aztecus,,,,,,,,,
Molossus_coibensis,Chiroptera,Molossidae,Molossus,coibensis,,,,,,,,,
Molossus_currentium,Chiroptera,Molossidae,Molossus,currentium,,,,,,,,,
Molossus_molossus,Chiroptera,Molossidae,Molossus,molossus,,Y,0,0,0,,,,
Molossus_pretiosus,Chiroptera,Molossidae,Molossus,pretiosus,,,,,,,,,
Molossus_rufus,Chiroptera,Molossidae,Molossus,rufus,,Y,0,0,0,,,,
Molossus_sinaloae,Chiroptera,Molossidae,Molossus,sinaloae,,,,,,,,,
Mops_brachypterus,Chiroptera,Molossidae,Mops,brachypterus,,,,,,,,,
Mops_condylurus,Chiroptera,Molossidae,Mops,condylurus,,,,,,,,,
Mops_congicus,Chiroptera,Molossidae,Mops,congicus,,,,,,,,,
Mops_demonstrator,Chiroptera,Molossidae,Mops,demonstrator,,,,,,,,,
Mops_leucostigma,Chiroptera,Molossidae,Mops,leucostigma,,,,,,,,,
Mops_midas,Chiroptera,Molossidae,Mops,midas,,Y,0,0,0,,,,
Mops_mops,Chiroptera,Molossidae,Mops,mops,,,,,,,,,
Mops_nanulus,Chiroptera,Molossidae,Mops,nanulus,,,,,,,,,
Mops_niangarae,Chiroptera,Molossidae,Mops,niangarae,,,,,,,,,
Mops_niveiventer,Chiroptera,Molossidae,Mops,niveiventer,,,,,,,,,
Mops_petersoni,Chiroptera,Molossidae,Mops,petersoni,,,,,,,,,
Mops_sarasinorum,Chiroptera,Molossidae,Mops,sarasinorum,,,,,,,,,
Mops_spurrelli,Chiroptera,Molossidae,Mops,spurrelli,,,,,,,,,
Mops_thersites,Chiroptera,Molossidae,Mops,thersites,,,,,,,,,
Mops_trevori,Chiroptera,Molossidae,Mops,trevori,,,,,,,,,
Mormopterus_acetabulosus,Chiroptera,Molossidae,Mormopterus,acetabulosus,,Y,0,0,0,,,,
Mormopterus_beccarii,Chiroptera,Molossidae,Mormopterus,beccarii,,,,,,,,,
Mormopterus_doriae,Chiroptera,Molossidae,Mormopterus,doriae,,,,,,,,,
Mormopterus_jugularis,Chiroptera,Molossidae,Mormopterus,jugularis,,,,,,,,,
Mormopterus_kalinowskii,Chiroptera,Molossidae,Mormopterus,kalinowskii,,,,,,,,,
Mormopterus_loriae,Chiroptera,Molossidae,Mormopterus,loriae,,,,,,,,,
Mormopterus_minutus,Chiroptera,Molossidae,Mormopterus,minutus,,,,,,,,,
Mormopterus_norfolkensis,Chiroptera,Molossidae,Mormopterus,norfolkensis,,,,,,,,,
Mormopterus_phrudus,Chiroptera,Molossidae,Mormopterus,phrudus,,,,,,,,,
Mormopterus_planiceps,Chiroptera,Molossidae,Mormopterus,planiceps,,,,,,,,,
Myopterus_daubentonii,Chiroptera,Molossidae,Myopterus,daubentonii,,,,,,,,,
Myopterus_whitleyi,Chiroptera,Molossidae,Myopterus,whitleyi,,,,,,,,,
Nyctinomops_aurispinosus,Chiroptera,Molossidae,Nyctinomops,aurispinosus,,,,,,,,,
Nyctinomops_femorosaccus,Chiroptera,Molossidae,Nyctinomops,femorosaccus,,Y,0,0,0,,,,
Nyctinomops_laticaudatus,Chiroptera,Molossidae,Nyctinomops,laticaudatus,,,,,,,,,
Nyctinomops_macrotis,Chiroptera,Molossidae,Nyctinomops,macrotis,,Y,0,0,0,,,,
Otomops_formosus,Chiroptera,Molossidae,Otomops,formosus,,,,,,,,,
Otomops_johnstonei,Chiroptera,Molossidae,Otomops,johnstonei,,,,,,,,,
Otomops_madagascariensis,Chiroptera,Molossidae,Otomops,madagascariensis,,,,,,,,,
Otomops_martiensseni,Chiroptera,Molossidae,Otomops,martiensseni,,,,,,,,,
Otomops_papuensis,Chiroptera,Molossidae,Otomops,papuensis,,,,,,,,,
Otomops_secundus,Chiroptera,Molossidae,Otomops,secundus,,,,,,,,,
Otomops_wroughtoni,Chiroptera,Molossidae,Otomops,wroughtoni,,,,,,,,,
Platymops_setiger,Chiroptera,Molossidae,Platymops,setiger,,,,,,,,,
Promops_centralis,Chiroptera,Molossidae,Promops,centralis,,,,,,,,,
Promops_davisoni,Chiroptera,Molossidae,Promops,davisoni,,,,,,,,,
Promops_nasutus,Chiroptera,Molossidae,Promops,nasutus,,,,,,,,,
Sauromys_petrophilus,Chiroptera,Molossidae,Sauromys,petrophilus,,,,,,,,,
Tadarida_aegyptiaca,Chiroptera,Molossidae,Tadarida,aegyptiaca,,,,,,,,,
Tadarida_brasiliensis,Chiroptera,Molossidae,Tadarida,brasiliensis,,Y,0,0,0,,,,
Tadarida_fulminans,Chiroptera,Molossidae,Tadarida,fulminans,,,,,,,,,
Tadarida_insignis,Chiroptera,Molossidae,Tadarida,insignis,,,,,,,,,
Tadarida_latouchei,Chiroptera,Molossidae,Tadarida,latouchei,,,,,,,,,
Tadarida_lobata,Chiroptera,Molossidae,Tadarida,lobata,,,,,,,,,
Tadarida_teniotis,Chiroptera,Molossidae,Tadarida,teniotis,,Y,0,0,0,,,,
Tadarida_ventralis,Chiroptera,Molossidae,Tadarida,ventralis,,,,,,,,,
Tomopeas_ravus,Chiroptera,Molossidae,Tomopeas,ravus,,,,,,,,,
Chilonatalus_micropus,Chiroptera,Natalidae,Chilonatalus,micropus,,,,,,,,,
Chilonatalus_tumidifrons,Chiroptera,Natalidae,Chilonatalus,tumidifrons,,,,,,,,,
Natalus_espiritosantensis,Chiroptera,Natalidae,Natalus,espiritosantensis,,,,,,,,,
Natalus_jamaicensis,Chiroptera,Natalidae,Natalus,jamaicensis,,,,,,,,,
Natalus_major,Chiroptera,Natalidae,Natalus,major,,,,,,,,,
Natalus_mexicanus,Chiroptera,Natalidae,Natalus,mexicanus,,,,,,,,,
Natalus_primus,Chiroptera,Natalidae,Natalus,primus,,,,,,,,,
Natalus_stramineus,Chiroptera,Natalidae,Natalus,stramineus,,,,,,,,,
Natalus_tumidirostris,Chiroptera,Natalidae,Natalus,tumidirostris,,,,,,,,,
Nyctiellus_lepidus,Chiroptera,Natalidae,Nyctiellus,lepidus,,,,,,,,,
Antrozous_pallidus,Chiroptera,Vespertilionidae,Antrozous,pallidus,,Y,0,0,0,,,,
Arielulus_aureocollaris,Chiroptera,Vespertilionidae,Arielulus,aureocollaris,,,,,,,,,
Arielulus_circumdatus,Chiroptera,Vespertilionidae,Arielulus,circumdatus,,,,,,,,,
Arielulus_cuprosus,Chiroptera,Vespertilionidae,Arielulus,cuprosus,,,,,,,,,
Arielulus_societatis,Chiroptera,Vespertilionidae,Arielulus,societatis,,,,,,,,,
Arielulus_torquatus,Chiroptera,Vespertilionidae,Arielulus,torquatus,,,,,,,,,
Barbastella_barbastellus,Chiroptera,Vespertilionidae,Barbastella,barbastellus,,Y,0,1,1,,,,
Barbastella_leucomelas,Chiroptera,Vespertilionidae,Barbastella,leucomelas,,,,,,,,,
Bauerus_dubiaquercus,Chiroptera,Vespertilionidae,Bauerus,dubiaquercus,,,,,,,,,
Chalinolobus_dwyeri,Chiroptera,Vespertilionidae,Chalinolobus,dwyeri,,,,,,,,,
Chalinolobus_gouldii,Chiroptera,Vespertilionidae,Chalinolobus,gouldii,,Y,0,0,0,,,,
Chalinolobus_morio,Chiroptera,Vespertilionidae,Chalinolobus,morio,,,,,,,,,
Chalinolobus_neocaledonicus,Chiroptera,Vespertilionidae,Chalinolobus,neocaledonicus,,,,,,,,,
Chalinolobus_nigrogriseus,Chiroptera,Vespertilionidae,Chalinolobus,nigrogriseus,,,,,,,,,
Chalinolobus_picatus,Chiroptera,Vespertilionidae,Chalinolobus,picatus,,,,,,,,,
Chalinolobus_tuberculatus,Chiroptera,Vespertilionidae,Chalinolobus,tuberculatus,,,,,,,,,
Corynorhinus_mexicanus,Chiroptera,Vespertilionidae,Corynorhinus,mexicanus,,,,,,,,,
Corynorhinus_rafinesquii,Chiroptera,Vespertilionidae,Corynorhinus,rafinesquii,,Y,0,1,1,,,,
Corynorhinus_townsendii,Chiroptera,Vespertilionidae,Corynorhinus,townsendii,,Y,0,0,0,,,,
Eptesicus_andinus,Chiroptera,Vespertilionidae,Eptesicus,andinus,,,,,,,,,
Eptesicus_bobrinskoi,Chiroptera,Vespertilionidae,Eptesicus,bobrinskoi,,,,,,,,,
Eptesicus_bottae,Chiroptera,Vespertilionidae,Eptesicus,bottae,,,,,,,,,
Eptesicus_brasiliensis,Chiroptera,Vespertilionidae,Eptesicus,brasiliensis,,,,,,,,,
Eptesicus_chiriquinus,Chiroptera,Vespertilionidae,Eptesicus,chiriquinus,,,,,,,,,
Eptesicus_diminutus,Chiroptera,Vespertilionidae,Eptesicus,diminutus,,,,,,,,,
Eptesicus_dimissus,Chiroptera,Vespertilionidae,Eptesicus,dimissus,,,,,,,,,
Eptesicus_floweri,Chiroptera,Vespertilionidae,Eptesicus,floweri,,,,,,,,,
Eptesicus_furinalis,Chiroptera,Vespertilionidae,Eptesicus,furinalis,,,,,,,,,
Eptesicus_fuscus,Chiroptera,Vespertilionidae,Eptesicus,fuscus,,Y,0,0,0,,,,
Eptesicus_gobiensis,Chiroptera,Vespertilionidae,Eptesicus,gobiensis,,,,,,,,,
Eptesicus_guadeloupensis,Chiroptera,Vespertilionidae,Eptesicus,guadeloupensis,,,,,,,,,
Eptesicus_hottentotus,Chiroptera,Vespertilionidae,Eptesicus,hottentotus,,,,,,,,,
Eptesicus_innoxius,Chiroptera,Vespertilionidae,Eptesicus,innoxius,,,,,,,,,
Eptesicus_isabellinus,Chiroptera,Vespertilionidae,Eptesicus,isabellinus,,,,,,,,,
Eptesicus_japonensis,Chiroptera,Vespertilionidae,Eptesicus,japonensis,,,,,,,,,
Eptesicus_nasutus,Chiroptera,Vespertilionidae,Eptesicus,nasutus,,,,,,,,,
Eptesicus_nilssonii,Chiroptera,Vespertilionidae,Eptesicus,nilssonii,,Y,0,0,0,,,,
Eptesicus_pachyotis,Chiroptera,Vespertilionidae,Eptesicus,pachyotis,,,,,,,,,
Eptesicus_platyops,Chiroptera,Vespertilionidae,Eptesicus,platyops,,,,,,,,,
Eptesicus_serotinus,Chiroptera,Vespertilionidae,Eptesicus,serotinus,,Y,0,1,1,,,,
Eptesicus_tatei,Chiroptera,Vespertilionidae,Eptesicus,tatei,,,,,,,,,
Euderma_maculatum,Chiroptera,Vespertilionidae,Euderma,maculatum,,,,,,,,,
Eudiscopus_denticulus,Chiroptera,Vespertilionidae,Eudiscopus,denticulus,,,,,,,,,
Falsistrellus_affinis,Chiroptera,Vespertilionidae,Falsistrellus,affinis,,,,,,,,,
Falsistrellus_mackenziei,Chiroptera,Vespertilionidae,Falsistrellus,mackenziei,,,,,,,,,
Falsistrellus_mordax,Chiroptera,Vespertilionidae,Falsistrellus,mordax,,,,,,,,,
Falsistrellus_petersi,Chiroptera,Vespertilionidae,Falsistrellus,petersi,,,,,,,,,
Falsistrellus_tasmaniensis,Chiroptera,Vespertilionidae,Falsistrellus,tasmaniensis,,,,,,,,,
Glauconycteris_alboguttata,Chiroptera,Vespertilionidae,Glauconycteris,alboguttata,,,,,,,,,
Glauconycteris_argentata,Chiroptera,Vespertilionidae,Glauconycteris,argentata,,,,,,,,,
Glauconycteris_beatrix,Chiroptera,Vespertilionidae,Glauconycteris,beatrix,,,,,,,,,
Glauconycteris_curryae,Chiroptera,Vespertilionidae,Glauconycteris,curryae,,,,,,,,,
Glauconycteris_egeria,Chiroptera,Vespertilionidae,Glauconycteris,egeria,,,,,,,,,
Glauconycteris_gleni,Chiroptera,Vespertilionidae,Glauconycteris,gleni,,,,,,,,,
Glauconycteris_humeralis,Chiroptera,Vespertilionidae,Glauconycteris,humeralis,,,,,,,,,
Glauconycteris_kenyacola,Chiroptera,Vespertilionidae,Glauconycteris,kenyacola,,,,,,,,,
Glauconycteris_machadoi,Chiroptera,Vespertilionidae,Glauconycteris,machadoi,,,,,,,,,
Glauconycteris_poensis,Chiroptera,Vespertilionidae,Glauconycteris,poensis,,,,,,,,,
Glauconycteris_superba,Chiroptera,Vespertilionidae,Glauconycteris,superba,,,,,,,,,
Glauconycteris_variegata,Chiroptera,Vespertilionidae,Glauconycteris,variegata,,,,,,,,,
Glischropus_javanus,Chiroptera,Vespertilionidae,Glischropus,javanus,,,,,,,,,
Glischropus_tylopus,Chiroptera,Vespertilionidae,Glischropus,tylopus,,,,,,,,,
Harpiocephalus_harpia,Chiroptera,Vespertilionidae,Harpiocephalus,harpia,,,,,,,,,
Harpiola_grisea,Chiroptera,Vespertilionidae,Harpiola,grisea,,,,,,,,,
Harpiola_isodon,Chiroptera,Vespertilionidae,Harpiola,isodon,,,,,,,,,
Hesperoptenus_blanfordi,Chiroptera,Vespertilionidae,Hesperoptenus,blanfordi,,,,,,,,,
Hesperoptenus_doriae,Chiroptera,Vespertilionidae,Hesperoptenus,doriae,,,,,,,,,
Hesperoptenus_gaskelli,Chiroptera,Vespertilionidae,Hesperoptenus,gaskelli,,,,,,,,,
Hesperoptenus_tickelli,Chiroptera,Vespertilionidae,Hesperoptenus,tickelli,,,,,,,,,
Hesperoptenus_tomesi,Chiroptera,Vespertilionidae,Hesperoptenus,tomesi,,,,,,,,,
Histiotus_alienus,Chiroptera,Vespertilionidae,Histiotus,alienus,,,,,,,,,
Histiotus_humboldti,Chiroptera,Vespertilionidae,Histiotus,humboldti,,,,,,,,,
Histiotus_laephotis,Chiroptera,Vespertilionidae,Histiotus,laephotis,,,,,,,,,
Histiotus_macrotus,Chiroptera,Vespertilionidae,Histiotus,macrotus,,,,,,,,,
Histiotus_magellanicus,Chiroptera,Vespertilionidae,Histiotus,magellanicus,,,,,,,,,
Histiotus_montanus,Chiroptera,Vespertilionidae,Histiotus,montanus,,,,,,,,,
Histiotus_velatus,Chiroptera,Vespertilionidae,Histiotus,velatus,,,,,,,,,
Hypsugo_anthonyi,Chiroptera,Vespertilionidae,Hypsugo,anthonyi,,,,,,,,,
Hypsugo_joffrei,Chiroptera,Vespertilionidae,Hypsugo,joffrei,,,,,,,,,
Hypsugo_kitcheneri,Chiroptera,Vespertilionidae,Hypsugo,kitcheneri,,,,,,,,,
Hypsugo_lophurus,Chiroptera,Vespertilionidae,Hypsugo,lophurus,,,,,,,,,
Hypsugo_macrotis,Chiroptera,Vespertilionidae,Hypsugo,macrotis,,,,,,,,,
Hypsugo_savii,Chiroptera,Vespertilionidae,Hypsugo,savii,,Y,0,0,0,,,,
Hypsugo_vordermanni,Chiroptera,Vespertilionidae,Hypsugo,vordermanni,,,,,,,,,
Ia_io,Chiroptera,Vespertilionidae,Ia,io,,,,,,,,,
Idionycteris_phyllotis,Chiroptera,Vespertilionidae,Idionycteris,phyllotis,,,,,,,,,
Kerivoula_africana,Chiroptera,Vespertilionidae,Kerivoula,africana,,,,,,,,,
Kerivoula_agnella,Chiroptera,Vespertilionidae,Kerivoula,agnella,,,,,,,,,
Kerivoula_argentata,Chiroptera,Vespertilionidae,Kerivoula,argentata,,,,,,,,,
Kerivoula_cuprosa,Chiroptera,Vespertilionidae,Kerivoula,cuprosa,,,,,,,,,
Kerivoula_eriophora,Chiroptera,Vespertilionidae,Kerivoula,eriophora,,,,,,,,,
Kerivoula_flora,Chiroptera,Vespertilionidae,Kerivoula,flora,,,,,,,,,
Kerivoula_hardwickii,Chiroptera,Vespertilionidae,Kerivoula,hardwickii,,,,,,,,,
Kerivoula_intermedia,Chiroptera,Vespertilionidae,Kerivoula,intermedia,,,,,,,,,
Kerivoula_kachinensis,Chiroptera,Vespertilionidae,Kerivoula,kachinensis,,,,,,,,,
Kerivoula_krauensis,Chiroptera,Vespertilionidae,Kerivoula,krauensis,,,,,,,,,
Kerivoula_lanosa,Chiroptera,Vespertilionidae,Kerivoula,lanosa,,,,,,,,,
Kerivoula_lenis,Chiroptera,Vespertilionidae,Kerivoula,lenis,,,,,,,,,
Kerivoula_minuta,Chiroptera,Vespertilionidae,Kerivoula,minuta,,,,,,,,,
Kerivoula_muscina,Chiroptera,Vespertilionidae,Kerivoula,muscina,,,,,,,,,
Kerivoula_myrella,Chiroptera,Vespertilionidae,Kerivoula,myrella,,,,,,,,,
Kerivoula_papillosa,Chiroptera,Vespertilionidae,Kerivoula,papillosa,,,,,,,,,
Kerivoula_pellucida,Chiroptera,Vespertilionidae,Kerivoula,pellucida,,,,,,,,,
Kerivoula_phalaena,Chiroptera,Vespertilionidae,Kerivoula,phalaena,,,,,,,,,
Kerivoula_picta,Chiroptera,Vespertilionidae,Kerivoula,picta,,,,,,,,,
Kerivoula_smithii,Chiroptera,Vespertilionidae,Kerivoula,smithii,,,,,,,,,
Kerivoula_titania,Chiroptera,Vespertilionidae,Kerivoula,titania,,,,,,,,,
Kerivoula_whiteheadi,Chiroptera,Vespertilionidae,Kerivoula,whiteheadi,,,,,,,,,
Laephotis_angolensis,Chiroptera,Vespertilionidae,Laephotis,angolensis,,,,,,,,,
Laephotis_botswanae,Chiroptera,Vespertilionidae,Laephotis,botswanae,,,,,,,,,
Laephotis_namibensis,Chiroptera,Vespertilionidae,Laephotis,namibensis,,,,,,,,,
Laephotis_wintoni,Chiroptera,Vespertilionidae,Laephotis,wintoni,,,,,,,,,
Lasionycteris_noctivagans,Chiroptera,Vespertilionidae,Lasionycteris,noctivagans,,Y,0,0,0,,,,
Lasiurus_atratus,Chiroptera,Vespertilionidae,Lasiurus,atratus,,,,,,,,,
Lasiurus_blossevillii,Chiroptera,Vespertilionidae,Lasiurus,blossevillii,,,,,,,,,
Lasiurus_borealis,Chiroptera,Vespertilionidae,Lasiurus,borealis,,Y,0,0,0,,,,
Lasiurus_castaneus,Chiroptera,Vespertilionidae,Lasiurus,castaneus,,,,,,,,,
Lasiurus_cinereus,Chiroptera,Vespertilionidae,Lasiurus,cinereus,,Y,0,0,0,,,,
Lasiurus_degelidus,Chiroptera,Vespertilionidae,Lasiurus,degelidus,,,,,,,,,
Lasiurus_ebenus,Chiroptera,Vespertilionidae,Lasiurus,ebenus,,,,,,,,,
Lasiurus_ega,Chiroptera,Vespertilionidae,Lasiurus,ega,,Y,0,0,0,,,,
Lasiurus_egregius,Chiroptera,Vespertilionidae,Lasiurus,egregius,,,,,,,,,
Lasiurus_insularis,Chiroptera,Vespertilionidae,Lasiurus,insularis,,,,,,,,,
Lasiurus_intermedius,Chiroptera,Vespertilionidae,Lasiurus,intermedius,,,,,,,,,
Lasiurus_minor,Chiroptera,Vespertilionidae,Lasiurus,minor,,,,,,,,,
Lasiurus_pfeifferi,Chiroptera,Vespertilionidae,Lasiurus,pfeifferi,,,,,,,,,
Lasiurus_seminolus,Chiroptera,Vespertilionidae,Lasiurus,seminolus,,Y,0,0,0,,,,
Lasiurus_varius,Chiroptera,Vespertilionidae,Lasiurus,varius,,,,,,,,,
Lasiurus_xanthinus,Chiroptera,Vespertilionidae,Lasiurus,xanthinus,,Y,0,0,0,,,,
Mimetillus_moloneyi,Chiroptera,Vespertilionidae,Mimetillus,moloneyi,,,,,,,,,
Murina_aenea,Chiroptera,Vespertilionidae,Murina,aenea,,,,,,,,,
Murina_aurata,Chiroptera,Vespertilionidae,Murina,aurata,,,,,,,,,
Murina_cyclotis,Chiroptera,Vespertilionidae,Murina,cyclotis,,,,,,,,,
Murina_florium,Chiroptera,Vespertilionidae,Murina,florium,,,,,,,,,
Murina_fusca,Chiroptera,Vespertilionidae,Murina,fusca,,,,,,,,,
Murina_harrisoni,Chiroptera,Vespertilionidae,Murina,harrisoni,,,,,,,,,
Murina_hilgendorfi,Chiroptera,Vespertilionidae,Murina,hilgendorfi,,,,,,,,,
Murina_huttoni,Chiroptera,Vespertilionidae,Murina,huttoni,,,,,,,,,
Murina_leucogaster,Chiroptera,Vespertilionidae,Murina,leucogaster,,,,,,,,,
Murina_puta,Chiroptera,Vespertilionidae,Murina,puta,,,,,,,,,
Murina_rozendaali,Chiroptera,Vespertilionidae,Murina,rozendaali,,,,,,,,,
Murina_ryukyuana,Chiroptera,Vespertilionidae,Murina,ryukyuana,,,,,,,,,
Murina_suilla,Chiroptera,Vespertilionidae,Murina,suilla,,,,,,,,,
Murina_tenebrosa,Chiroptera,Vespertilionidae,Murina,tenebrosa,,,,,,,,,
Murina_tubinaris,Chiroptera,Vespertilionidae,Murina,tubinaris,,,,,,,,,
Murina_ussuriensis,Chiroptera,Vespertilionidae,Murina,ussuriensis,,,,,,,,,
Myotis_adversus,Chiroptera,Vespertilionidae,Myotis,adversus,,,,,,,,,
Myotis_aelleni,Chiroptera,Vespertilionidae,Myotis,aelleni,,,,,,,,,
Myotis_albescens,Chiroptera,Vespertilionidae,Myotis,albescens,,,,,,,,,
Myotis_alcathoe,Chiroptera,Vespertilionidae,Myotis,alcathoe,,,,,,,,,
Myotis_altarium,Chiroptera,Vespertilionidae,Myotis,altarium,,,,,,,,,
Myotis_anjouanensis,Chiroptera,Vespertilionidae,Myotis,anjouanensis,,,,,,,,,
Myotis_annamiticus,Chiroptera,Vespertilionidae,Myotis,annamiticus,,,,,,,,,
Myotis_annectans,Chiroptera,Vespertilionidae,Myotis,annectans,,,,,,,,,
Myotis_atacamensis,Chiroptera,Vespertilionidae,Myotis,atacamensis,,,,,,,,,
Myotis_ater,Chiroptera,Vespertilionidae,Myotis,ater,,,,,,,,,
Myotis_aurascens,Chiroptera,Vespertilionidae,Myotis,aurascens,,,,,,,,,
Myotis_auriculus,Chiroptera,Vespertilionidae,Myotis,auriculus,,,,,,,,,
Myotis_australis,Chiroptera,Vespertilionidae,Myotis,australis,,,,,,,,,
