Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,,1700 Matched Species,FSSB,MSSB,SSB,,Total Species,SSB Data Present,Percent Covered
Hipposideros_grandis,Chiroptera,Hipposideridae,Hipposideros,grandis,,,,,,,,,
Hipposideros_halophyllus,Chiroptera,Hipposideridae,Hipposideros,halophyllus,,,,,,,,,
Hipposideros_hypophyllus,Chiroptera,Hipposideridae,Hipposideros,hypophyllus,,,,,,,,,
Hipposideros_inexpectatus,Chiroptera,Hipposideridae,Hipposideros,inexpectatus,,,,,,,,,
Hipposideros_inornatus,Chiroptera,Hipposideridae,Hipposideros,inornatus,,,,,,,,,
Hipposideros_jonesi,Chiroptera,Hipposideridae,Hipposideros,jonesi,,,,,,,,,
Hipposideros_khaokhouayensis,Chiroptera,Hipposideridae,Hipposideros,khaokhouayensis,,,,,,,,,
Hipposideros_lamottei,Chiroptera,Hipposideridae,Hipposideros,lamottei,,,,,,,,,
Hipposideros_lankadiva,Chiroptera,Hipposideridae,Hipposideros,lankadiva,,,,,,,,,
Hipposideros_larvatus,Chiroptera,Hipposideridae,Hipposideros,larvatus,,,,,,,,,
Hipposideros_lekaguli,Chiroptera,Hipposideridae,Hipposideros,lekaguli,,,,,,,,,
Hipposideros_lylei,Chiroptera,Hipposideridae,Hipposideros,lylei,,,,,,,,,
Hipposideros_macrobullatus,Chiroptera,Hipposideridae,Hipposideros,macrobullatus,,,,,,,,,
Hipposideros_madurae,Chiroptera,Hipposideridae,Hipposideros,madurae,,,,,,,,,
Hipposideros_maggietaylorae,Chiroptera,Hipposideridae,Hipposideros,maggietaylorae,,,,,,,,,
Hipposideros_marisae,Chiroptera,Hipposideridae,Hipposideros,marisae,,,,,,,,,
Hipposideros_megalotis,Chiroptera,Hipposideridae,Hipposideros,megalotis,,,,,,,,,
Hipposideros_muscinus,Chiroptera,Hipposideridae,Hipposideros,muscinus,,,,,,,,,
Hipposideros_nequam,Chiroptera,Hipposideridae,Hipposideros,nequam,,,,,,,,,
Hipposideros_obscurus,Chiroptera,Hipposideridae,Hipposideros,obscurus,,,,,,,,,
Hipposideros_orbiculus,Chiroptera,Hipposideridae,Hipposideros,orbiculus,,,,,,,,,
Hipposideros_papua,Chiroptera,Hipposideridae,Hipposideros,papua,,,,,,,,,
Hipposideros_pelingensis,Chiroptera,Hipposideridae,Hipposideros,pelingensis,,,,,,,,,
Hipposideros_pomona,Chiroptera,Hipposideridae,Hipposideros,pomona,,,,,,,,,
Hipposideros_pratti,Chiroptera,Hipposideridae,Hipposideros,pratti,,,,,,,,,
Hipposideros_pygmaeus,Chiroptera,Hipposideridae,Hipposideros,pygmaeus,,,,,,,,,
Hipposideros_ridleyi,Chiroptera,Hipposideridae,Hipposideros,ridleyi,,,,,,,,,
Hipposideros_rotalis,Chiroptera,Hipposideridae,Hipposideros,rotalis,,,,,,,,,
Hipposideros_ruber,Chiroptera,Hipposideridae,Hipposideros,ruber,,,,,,,,,
Hipposideros_scutinares,Chiroptera,Hipposideridae,Hipposideros,scutinares,,,,,,,,,
Hipposideros_semoni,Chiroptera,Hipposideridae,Hipposideros,semoni,,,,,,,,,
Hipposideros_sorenseni,Chiroptera,Hipposideridae,Hipposideros,sorenseni,,,,,,,,,
Hipposideros_speoris,Chiroptera,Hipposideridae,Hipposideros,speoris,,,,,,,,,
Hipposideros_stenotis,Chiroptera,Hipposideridae,Hipposideros,stenotis,,,,,,,,,
Hipposideros_sumbae,Chiroptera,Hipposideridae,Hipposideros,sumbae,,,,,,,,,
Hipposideros_thomensis,Chiroptera,Hipposideridae,Hipposideros,thomensis,,,,,,,,,
Hipposideros_turpis,Chiroptera,Hipposideridae,Hipposideros,turpis,,,,,,,,,
Hipposideros_vittatus,Chiroptera,Hipposideridae,Hipposideros,vittatus,,,,,,,,,
Hipposideros_wollastoni,Chiroptera,Hipposideridae,Hipposideros,wollastoni,,,,,,,,,
Paratriaenops_auritus,Chiroptera,Hipposideridae,Paratriaenops,auritus,,,,,,,,,
Paratriaenops_furculus,Chiroptera,Hipposideridae,Paratriaenops,furculus,,,,,,,,,
Rhinonicteris_aurantia,Chiroptera,Hipposideridae,Rhinonicteris,aurantia,,,,,,,,,
Triaenops_persicus,Chiroptera,Hipposideridae,Triaenops,persicus,,,,,,,,,
Triaenops_rufus,Chiroptera,Hipposideridae,Triaenops,rufus,,Y,0,0,0,,,,
Cardioderma_cor,Chiroptera,Megadermatidae,Cardioderma,cor,,,,,,,,,
Lavia_frons,Chiroptera,Megadermatidae,Lavia,frons,,,,,,,,,
Macroderma_gigas,Chiroptera,Megadermatidae,Macroderma,gigas,,,,,,,,,
Megaderma_lyra,Chiroptera,Megadermatidae,Megaderma,lyra,,Y,0,0,0,,,,
Megaderma_spasma,Chiroptera,Megadermatidae,Megaderma,spasma,,,,,,,,,
Rhinolophus_acuminatus,Chiroptera,Rhinolophidae,Rhinolophus,acuminatus,,,,,,,,,
Rhinolophus_adami,Chiroptera,Rhinolophidae,Rhinolophus,adami,,,,,,,,,
Rhinolophus_affinis,Chiroptera,Rhinolophidae,Rhinolophus,affinis,,,,,,,,,
Rhinolophus_alcyone,Chiroptera,Rhinolophidae,Rhinolophus,alcyone,,,,,,,,,
Rhinolophus_arcuatus,Chiroptera,Rhinolophidae,Rhinolophus,arcuatus,,,,,,,,,
